Predictions_prob_1,Predictions_prob_0,oscar_label,text,speech_par_id,uncertainty,already_annotated,already_sampled,drawn,yuchen_label,agreement,bart_label
0.511260844,0.488739156,inclusive,"That's one reason why I care so much about supporting working parents. It's one reason why I'm such a strong supporter of comprehensive immigration reform. Because bringing millions of undocumented workers into the formal economy will decrease abuse and exploitation, and it will increase our economic breath and our tax base. It is estimated if we did this, despite what you hear from the other side, we would increase our gross domestic product by an estimated $700 billion in 10 years. Now, we need that.",2016-09-21-center-orlando-florida_13,0.022521688,FALSE,,uncertainty,inclusive,TRUE,
0.407891548,0.592108452,inclusive,"Bernie, your campaign inspired millions of Americans, particularly the young people who threw their hearts and souls into our primary. You've put economic and social justice issues front and center where they belong. And to all of your supporters here and around the country, I want you to know I've heard you. Your cause is our cause.",2016-07-28-democratic-national-convention_7,0.184216903,FALSE,,uncertainty,inclusive,TRUE,
0.283551993,0.716448007,inclusive,"Fortunately, I don't have to explain our Democratic platform to you in this all too brief talk this morning. You know what the Democratic party stands for and you know that one of the great advantages of being a Democrat is that you can stand on the Democratic platform; we don't have any termites eating away at our platform and we don't have any Old Guard hatchet men chopping down the pillars either. And what's more, our platform is strong enough to even hold the Republicans because about every other day they endorse something that we have done. Our platform, as you know, calls for carrying on the great gains of these past twenty years--gains in the field of labor relations, of agriculture, social security and civil rights. It calls for consolidating these gains and moving ahead to new accomplishments. My heart is very much in these programs because wherever you travel through this great land of ours you can't help but see how much they have meant to all of the people. And above all, our Democratic platform calls for action, action in the overshadowing, the all important unfinished business of our generation which is war and peace.",1026_7,0.432896014,FALSE,,uncertainty,inclusive,TRUE,
0.999518347,0.000481653,inclusive,"And, with regard to my opponent, I will say what I have said every place in this country: that there is no man, in my opinion, who has done a better job fighting for the cause of peace and freedom than Henry Cabot Lodge as our Ambassador to the United Nations. Also, may I say in connection with that that I am proud that on the great issue of civil rights, which no longer can be thought of as a local American issue, because it affects our prestige throughout the world, that my colleague and I are proud to stand together and we speak with one voice and not two voices, as do our opponents. I say this because, my friends, when we talk about prestige in Africa, when we talk about prestige in Asia, when we talk about what's going to happen in the Middle East--I have been there.  I have seen these countries, and 90 percent of the peoples of these countries are not white, and it is tremendously difficult for one who represents the United States to preach, as we do, and as we must stand for, for equality of opportunity abroad and then to have Mr. Khrushchev come here and to point the finger to us and say, you practice prejudice at home.  And, so, if I could leave one message at this point with all of the students here: whatever you do--some of you will enter public life, I hope--but whatever you do, as you spread into the communities throughout this Nation, proclaim the ideals you have in your colleges and in your high schools.  See to it that Americans live up to the American ideal of equality of opportunity, because this is something that has happened by laws in Washington.  It's something that is handled by what people feel, and they believe in their own hearts and what they practice in their own communities.",1833_8,0.999036695,FALSE,FALSE,random,inclusive,TRUE,
0.70820696,0.29179304,inclusive,"We must be aware of the growing danger of conformity of American thought and American behavior. We need to encourage and protect individuality. Our national wealth of culture, ethnic, and religious traditions, is a valuable counterbalance to the overwhelming sameness and subordination of totalitarian societies. And let me add, if I might, a comment or two on that subject.",2429_4,0.416413921,FALSE,,uncertainty,inclusive,TRUE,
0.465407489,0.534592511,inclusive,"We heard it in the civil rights movement, when brave men and women that did not say, """"We shall cope,"""" or """"We shall see."""" They said, """"We shall overcome."""" An American president must call upon that character. Tonight in this hall, we resolve to be the party of—not of repose but of reform. We will write not footnotes but chapters in the American story. We will add the work of our hands to the inheritance of our fathers and mothers and leave this nation greater than we found it.",2000-08-03-national-convention-0_21,0.069185022,FALSE,,uncertainty,inclusive,TRUE,
0.298558963,0.701441037,inclusive,"You've been hearing, for example, that America has been standing still for the last seven and a half years, you know, and that we've got to get her going again.  Well, you know better than that, because you have seen America and you know that, whether it's progress in building schools or hospitals, whether it's progress in creating more factories and more jobs for the American people, we've seen more in this period than in any period in our history.  Whether it's progress in the field of civil rights or in any field, in this administration we've moved ahead.",1826_5,0.402882074,FALSE,,uncertainty,inclusive,TRUE,
0.301506282,0.698493718,inclusive,"And one of the great things about watching our Olympics is we are a portrait of what this country is all about: people from every walk of life, every background, every race, every faith. It sends a message to the world about what makes America special. It speaks to the character of this group, how you guys carried yourselves. And it's even more impressive when you think about the obstacles that many of you have had to overcome not just to succeed at the Games, but to get there in the first place.",2012-09-14-and-paralympic-teams_7,0.396987436,FALSE,,uncertainty,inclusive,TRUE,
0.723642965,0.276357035,inclusive,"But you see, I believe public service is honorable. And every time I hear someone has breached the public trust it breaks my heart. I wonder sometimes if we have forgotten who we are. But we're the people who sundered a nation rather than allow a sin called slavery--we're the people who rose from the ghettos and the deserts.",2947_49,0.44728593,FALSE,,uncertainty,inclusive,TRUE,
0.529356003,0.470643997,inclusive,"But ladies and gentlemen, they are not going to do it.  We are going to succeed.  We are going to win.  We must make it clear that in spite of all of it, in spite of the white supremacists, the extremists of the right, in spite of the extremists of the left, in spite of any extremists, we must make it clear that the overwhelming majority of Americans are going to march forward in the steady path of social progress, that we are not going to be intimidated, that we are not going to be run out of our country, that we are not going to be run out our halls, that we are not going to be run out of our meetings.  We must make it manifestly clear that the voice of the people will be heard, and the voice will be heard on November 5th, and I want that voice to be a Democratic voice.",2039_29,0.058712007,FALSE,,uncertainty,inclusive,TRUE,
0.388282412,0.611717588,inclusive,"If I become president--and I hope you'll help me do so--I would never again yield to an Arab embargo. If the Arabs ever said, """"We're embargoing oil"""", there would be an instantaneous reply from me as president--well understood in advance--that we would not accept embargo, and if it comes, we will instantly prohibit the sale of anything to those countries who embargo us--no weapons, no nothing.  When the Congress has tried to exercise restraint, it's been very difficult. We need a president who will uphold the finest principles of our country--who will honor not just the letter but the spirit of our Constitution, our laws, and particularly our Bill of Rights, who will protect the right of citizens to be different--but to be free--and to provide equality of opportunity, to search out in an aggressive way the deprivation of human rights both here and around the world, and who will maintain a staunch commitment, unswerving understood by all to our allies like Israel.",2381_7,0.223435177,FALSE,,uncertainty,inclusive,TRUE,
0.283435842,0.716564158,inclusive,"And look at what he does. He calls women 'ugly,' 'disgusting,' 'nasty' all the time. He calls women 'pigs,' rates bodies on a scale from 1 to 10. We just heard from Alicia. She was Miss Universe when Donald Trump owned the pageant. Well, he said she put on some weight and it made him angry, so he called her 'Miss Piggy.' He called her 'Miss Housekeeping' because she's a beautiful Latina. He brought a bunch of reporters to a gym to watch him order her around to exercise. Now, he also said, 'This is somebody who likes to eat.' Well, I have to say: who doesn't like to eat? I mean, really, can we just stop for a minute and reflect on the absurdity of Donald Trump finding fault with Miss Universe?",2016-11-03-dade-city-florida_15,0.433128315,FALSE,,uncertainty,inclusive,TRUE,
0.297843423,0.702156577,inclusive,"Let me conclude on this note. In a few days, the Jewish people will be marking a new year. That begins the period of repentance, which concludes with Yom Kippur, the Day of Atonement.",2953_34,0.404313153,FALSE,,uncertainty,inclusive,TRUE,
0.51605341,0.48394659,inclusive,"The National Museum of Indian Affairs affirms that this young country is home to an ancient, noble, and enduring native culture. And all Americans are proud of that culture. Like many Indian dwellings, the new museum building faces east, toward the rising sun. And as we celebrate this new museum and we look to the future, we can say that the sun is rising on Indian country.",2004-09-23-the-american-indian_12,0.032106819,FALSE,,uncertainty,inclusive,TRUE,
0.320326635,0.679673365,inclusive,"America, too, is a crossroads. It's a place that all of us call home, no matter where we've come from. We are all drawn here by one idea.",2955_6,0.35934673,FALSE,,uncertainty,inclusive,TRUE,
0.490448303,0.509551697,inclusive,"I have worked hard with Senator Breaux and Congressman Jefferson and Mary Landrieu and a lot of other people in an organization called the Democratic Leadership Council to build a new Democratic party, a party that could appeal to all Americans, a party that believes in promoting growth in the private sector, that believed in requiring more personal responsibility of people who get benefits from government, who believe that we are one nation, that we've got to come together across racial and income and regional lines and go up or down together, that we don't have a person to waste. And we have changed. We have changed the Democratic party for the first time in a generation. You can tell it because we're running proudly on our platform and the Republicans are running away from theirs.",3051_10,0.019103393,FALSE,,uncertainty,inclusive,TRUE,
0.217981652,0.782018348,inclusive,"(LAUGHTER) Finally when Larry King asked President Clinton a couple of weeks ago, what was the delay and why he wasn't out there on the trail for Barack, Bill said his hands were tied until the end of the Jewish High holidays. Now you've got to admire that ecumenical spirit.",2008-10-16-york-city-0_14,0.564036696,FALSE,,uncertainty,inclusive,TRUE,
0.399702794,0.600297206,inclusive,"And, of course, police work is only the first and obvious line of defense against Communism in America. The basic defense lies in our continued progress toward equal opportunity and social justice. To fight Communism at its roots, we must fight the conditions which breed Communism--which means that we must never relax in our war against poverty, discrimination, inhumanity and depression.",1033_30,0.200594413,FALSE,,uncertainty,inclusive,TRUE,
0.683832189,0.316167811,inclusive,"The way you get law and order, my friends, is to back your police.  The way to get it is to professionalize them.  The way you get it is to train them.  And the way you get it is to have some social justice, none of which Mr. Wallace seems to be willing to comment on.  But the biggest fraud of it all is the economics of it.  Mr. Wallace parades as a friend of the working man.  Ladies and gentlemen, let me tell you, if that is the case, then George is Santa Claus.  ",2120_36,0.367664378,FALSE,,uncertainty,inclusive,TRUE,
0.367489467,0.632510533,inclusive,"There are those who have sought to play on this fear to suggest that some families aren't real families, some Americans aren't real Americans. One person in a public forum even said this country could use a religious war. But I think that is the last thing America needs.",3027_11,0.265021065,FALSE,,uncertainty,inclusive,TRUE,
0.245201046,0.754798954,inclusive,"He is right.  I do. I will tell you something, when we spend, it will come back a hundredfold.  Every time a man gets a job and we help him get it, every time a person is trained, black or white, and we help train him, no matter how much it costs, we will get it back.  Did you ever hear of withholding? ",2066_43,0.509597909,FALSE,,uncertainty,inclusive,TRUE,
0.659886741,0.340113259,inclusive,"I remember, however, that when we, in English, say we want to welcome somebody someplace, we say, """"Make yourself at home."""" But those who speak Spanish have a much warmer way of saying it.  They say, """"Estan ustedes en su casa""""--you are in your own home--and that's the way we feel today.",2359_4,0.319773482,FALSE,,uncertainty,inclusive,TRUE,
0.332398184,0.667601816,inclusive,"If America could bring down inflation from, as I said, 12.4 percent to four, then we can bring inflation from four percent down to 0.0. If lowering your tax rates led to the best expansion in thirty years, then we can lower them again and keep America growing into the twenty-first century. If we could create six million new jobs in twenty-one months, and some nine million new businesses be incorporated in eighteen months, then we can make it possible for every American--young, old, black, or white--who wants, to find a job.",2854_25,0.335203633,FALSE,,uncertainty,inclusive,TRUE,
0.745532975,0.254467025,inclusive,"And we've got another bill in the Congress that hasn't yet been passed, that many of you have worked to achieve, to create fair housing implementation. We had a fair housing bill passed in 1968. It hasn't been implemented. It's passed the House; it's in doubt in the Senate. I had a long conversation with Senator Kennedy yesterday on Air Force One, coming back from Texas. He said, """"Mr. President, we've got to work together to get that bill through the Senate. It's now come out of my committee, and we'll be marshalling our forces to get that fair housing bill passed."""" He and I agreed on the phone it's the greatest civil rights legislation in the last ten years.",2554_23,0.49106595,FALSE,,uncertainty,inclusive,TRUE,
0.571469559,0.428530441,inclusive,"This is a great country but we have been divided against one another for long enough. We can no longer afford to be divided against one another by race, by region, by gender. You name it. By every sort of category. This administration, at critical junctures has tried to drive wedges between the American people.",3025_33,0.142939118,FALSE,,uncertainty,inclusive,TRUE,
0.650281468,0.349718532,inclusive,"As it says in the text, Mr. Reagan has not done the things he ought to do and he has not used government as a force for justice.  We watched him try to do with government what he ought not to do.  His supporters on the far fringes are urging him to inject government where it must never go.  Listen to Jerry Falwell, whose benediction at the Republican Convention called Mr. Reagan and Mr. Bush """"God's instruments for rebuilding America.""""  Or read the so-called Christian Voice Report Card, which flunks Geraldine Ferraro on moral/family issues because she supports the nuclear freeze.  Or scan the so-called Presidential Biblical Score Card, which as much as brands me antifamily and un-Christian.  I do not call for the suppression of these voices, for the same freedom that permits me to speak my mind protects them.  But I am alarmed by the rise of what a former Republican congressman has called """"moral McCarthyism.""""  A determined band is raising doubts about our people's faith.  They are reaching for government power to impose their own beliefs on other people.  And the Reagan administration has opened its doors to them.  Twenty-four years ago, in the heat of his own presidential race, John Kennedy went before the Greater Houston Ministerial Association to confront a different religious issue.  And he did it by stating, as he put it, """"not what kind of church I believe in, for that is only important to me, but what kind of America I believe in.""""  Today, I follow his example.  I believe in America in which all people have a right to pursue their faith, not just freely but without insult or embarrassment.",2715_17,0.300562936,FALSE,,uncertainty,inclusive,TRUE,
0.531948879,0.468051121,inclusive,"We anxiously marked in our economy the rising menace of inflation. And we were dismayed that in our society the advance of civil rights, for all sections in all areas of our country could remain almost stalled on dead-center, while political orators spent their energy promising so much and doing so little. And so tonight, my friends, comes the testing question: how much have we done to build an America of greater justice and dignity--in a world of greater hope for peace?",1427_6,0.063897757,FALSE,,uncertainty,inclusive,TRUE,
0.579163383,0.420836617,neither,"But guess what? It has now become clear that under the Bush administration the policy of this government is that foreign companies located in the United States should pay lower taxes than American companies located here with the same income. I want foreign investment in America, but I want people here to pay their fair taxes, no matter who they are, no matter where they're from. Everybody ought to be on the same playing field.",3018_7,0.158326767,FALSE,,uncertainty,neither,TRUE,
0.74396993,0.25603007,neither,"I come before you with this as my concluding thought: the decision is in your hands.  If you will, as Chairman Snyder urged, make sure you are registered, if you will vote on November 4th, then you are exercising both the rights and the responsibilities of citizenship.  Without such vote you cannot tell what will happen and unless you vote you can blame no one for what does happen.  It is your duty and your priceless right, a right that is enjoyed in far too few places in this world today.  You are the ones who must protect that right.",1157_10,0.48793986,FALSE,,uncertainty,neither,TRUE,
0.596851483,0.403148517,neither,"And after the Sandinista revolution in Nicaragua, he praised it, saying, """"Winds of democratic progress are stirring where they have long been stifled."""" But we know that the Sandinistas immediately began to persecute the genuine believers in democracy and to export terror. They went on to slaughter the Miskito Indians, abuse and deport church leaders, slander the Pope, practice anti-Semitism, and move to kill free speech. So, why isn't my opponent speaking out now?",2848_22,0.193702966,FALSE,,uncertainty,neither,TRUE,
0.250921808,0.749078192,neither,"And I would say to my friends, pro-choice or pro-life, there's one procedure we've got to stop, and that's a partial-birth abortion. We need to stop it. It will not have a future if I'm the president. I will not veto it and then try to have it both ways, as President Clinton always tries to do. I will sign the bill.",3308_26,0.498156384,FALSE,,uncertainty,neither,TRUE,
7.82E-05,0.999921779,neither,"Senator Obama has declined to put forth a plan of his own. At a time of crisis, when leadership is needed, Senator Obama has simply not provided it. And the truth is that we don't have time to wait for Senator Obama's input for our nation to act. I think it is clear that Congress must act and must act quickly. I laid out my plan and my priorities last Friday. I spoke to Secretary Paulson over the weekend, and I've been looking at the plan the administration has put forth. I urge Congress to study this proposal carefully as they consider the remedy for this crisis.",2008-09-22-forum-scranton-pennsylvania_3,0.999843558,FALSE,FALSE,random,neither,TRUE,
0.000146839,0.999853161,neither,"They gave some coverage in the health insurance policies for mental health which is a very important thing to families all across America. They covered for the first time--and thank goodness we have finally done it--with extra health and disability benefits, children of Vietnam era veterans who have spina bifida because their parents were exposed to Agent Orange in Vietnam. This is a better country now. We are moving forward. We are doing things that are consistent with our values.",3238_13,0.999706321,FALSE,FALSE,random,neither,TRUE,
0.329542876,0.670457124,neither,"His understanding of the obligations of this stewardship stated so eloquently in his book, Earth in the Balance. We must be our planet's caretakers. Finally, I want an America where service is a way of life, as it is here at Notre Dame. I want Americans to learn in their own way the lesson that you've learned from Catholic social teaching, that our individual rights flow from our essential dignity as creatures of God, but that each of us reaches our fullness as human beings by being of service to our fellow men and women. Any of us who have traveled this land have seen these teachings embodied in Catholic social programs.",2997_35,0.340914248,FALSE,,uncertainty,neither,TRUE,
8.70E-05,0.999913033,neither,His administration has waged war not on crime but on crime-control programs. They tried to wipe out the juvenile assistance program.  They tried to eliminate the office of juvenile justice and delinquency prevention.  And they even tried to kill the program that helps state and local governments track down drug pushers.,2908_6,0.999826067,FALSE,FALSE,random,neither,TRUE,
8.61E-05,0.999913901,neither,Let's all think of one simple principle: It's your money. It's not my money. It's not his money. It's your money. And you shouldn't have to apologize for wanting to keep more of what you earned. The government should apologize for taking too much of it in the first place. That's...[missing text].,3323_24,0.999827802,FALSE,FALSE,random,neither,TRUE,
7.97E-05,0.999920347,neither,"A President must follow the—must not follow the path of the latest polls. A President must lead based on conviction and conscience. Especially in a time of war, mixed signals only confuse our friends, embolden our enemies. Mixed signals are the wrong signals for the American President to send.",2004-10-28-saginaw-michigan-0_12,0.999840693,FALSE,FALSE,random,neither,TRUE,
0.346723308,0.653276692,neither,"He said: """"To suggest that one's faith might influence a person in his discharge of public office, apparently, is akin to suggesting that the man is guilty of dishonorable conflict of interest. Thus, while candidates for public office often claim some kind of membership in a religious body, they ordinarily disavow any connection between their faith and their views of public policy."""" I believe this is wrong for a nation whose founders were so deeply motivated by religious conviction.",2285_1,0.306553383,FALSE,,uncertainty,neither,TRUE,
0.5498148,0.4501852,neither,"And we need an America like President Johnson, who has told this nation what it needed in terms of its children and its health, of its consumers, of its environment, of its cities, and of the world in which we live. I stand before this audience today proud to be a Democrat, but prouder to be an American. And I stand before this audience today asking you but one thing: If you want a united America, if you want a country that is one nation under God, indivisible, and with liberty and justice for all, if you want it, we can get it.",2044_33,0.099629601,FALSE,,uncertainty,neither,TRUE,
7.97E-05,0.999920338,neither,"I told the throng in New York at that dinner that the most deadly challenge of Soviet action in this critical autumn of 1952 was the relentless effort of Moscow to divide the free world.  The Soviets seek to make, not only our allies, but also different groups within our nation--distrust and then hate each other.  They mean to conquer by every treacherous measure short of war.",1269_12,0.999840676,FALSE,FALSE,random,neither,TRUE,
0.749007999,0.250992001,neither,"Mr. Mayor and my friends of Covington.  If I am already elected I might as well quit working.  I have never disguised the fact that my ancestors came from Kentucky.  You all have been always so cordial to me that I sometimes wonder whether or not my family did the right thing by going to Illinois.  Alben Barkley used to say--I kidded him because my family moved to Illinois and his stayed in Kentucky; this was a hundred year ago--he said, """"Well, your folks could swim the Ohio river and mine couldn't.""""  And he once told me, """"I suspect the sheriff was a little closer on the heels of the Stevensons than they have been on the heels of the Barkleys.""""",954_0,0.498015999,FALSE,,uncertainty,neither,TRUE,
0.624645184,0.375354816,neither,"And one other thing. You know whether you're pro-life or pro-choice, you know it's a very--we've got a little difference in our party. I'm not here to argue that difference. You can be a good Republican, be pro-life and be pro-choice. But I would say 80-some percent of all Americans, regardless of their stand on pro-life, pro-choice, or abortion generally, are opposed to the partial-birth abortion. And I offered the amendment in the Senate to protect the life of the mother.",3344_28,0.249290367,FALSE,,uncertainty,neither,TRUE,
0.7590867,0.2409133,neither,"After the Sandinista revolution in Nicaragua, he praised that. He said, """"Winds of democratic progress are stirring where they have long been stifled."""" But we know that those democratic winds he was talking about were the Sandinistas persecuting the genuine believers in democracy, exporting terror. They went on to slaughter the Miskito Indians, abuse and deport church leaders, slander the Pope, practice anti-Semitism, and move to kill free speech. Don't you think it's time that he stood up and spoke out and condemned the Sandinistas' crimes? ",2855_22,0.5181734,FALSE,,uncertainty,neither,TRUE,
0.710844649,0.289155351,neither,"This is a very important day for me, because I stand here on a spot which has historic memories for Democrats and for Southerners. I look across this square and I see a monument to the heroes of the Confederacy, and I think back in history about that. And I realize that not only did John Kennedy stand here where I am, with one foot in Texas and one in Arkansas, but that Lyndon Baines Johnson stood here, too. And I remember that it was you who put me on the road to the White House to represent the finest elements of the South and the entire region and the finest elements of the Democratic party, and I thank you from the bottom of my heart.",2609_1,0.421689298,FALSE,,uncertainty,neither,TRUE,
0.597213488,0.402786512,neither,"I ask the college student--I ask the college student to be a concerned citizen.  I ask a university and a college to become an active part of the community.  I ask you, my friends, to join us in seeing to it that every American in the lowliest home or ghetto or slum or in the areas of rural poverty, that every American has his chance for the best education that we can provide, that every American has his chance for a job and to earn and to be asking.",2131_20,0.194426976,FALSE,,uncertainty,neither,TRUE,
0.737121349,0.262878651,neither,"Now there's another (measure ?) of our national anthem, and it says this: with justice for all, not just for liberty — with liberty for all but also with justice for all. AUDIENCE MEMBER: Yeah!",2012-09-10-event-mansfield-ohio_10,0.474242699,FALSE,,uncertainty,neither,TRUE,
0.51982816,0.48017184,neither,"But how can we tolerate today's awful destruction, when we know its only purpose is to preserve one kind of tyranny against another? How can we tolerate it, when we know that where we once destroyed a village in order to save it, we will soon complete the destruction of an entire land? So I ask here tonight how our honor is saved by fewer American deaths, and more Asian. I ask if we are more honorable because the color of the corpses has changed from white to yellow.",2274_30,0.03965632,FALSE,,uncertainty,neither,TRUE,
0.49004573,0.50995427,neither,"Mr. Soderstrom, Governor Kerner, Senator Douglas, Governor Shapiro, Attorney General Clark, State Auditor Howlett, Mr. Paul Powell, secretary of state, my friends: You and I have a job to do on November 3rd, and we are going to do that job, and we are going to take one thing at a time. But the first job is to get out of convention, get back home, quit our big talk and our bragging, and get down to work and get our friends and our uncles and our cousins and our aunts to the polls, and elect Lyndon Johnson and Hubert Humphrey by the greatest landslide. Then we are not going to repeal these laws that we have been passing ever since the days of Franklin D. Roosevelt. We are going to keep them. I wish I had all night to talk to you about them, there are so many of them. But together we have come a long way in thirty years, and there is not a single man or woman in this room that would go back where we came from or would want their children to go back where we came from.",1923_0,0.019908539,FALSE,,uncertainty,neither,TRUE,
0.33772309,0.66227691,neither,"We believe in hope and not despair. We want to control our government and not let it control us. We want to strengthen our private enterprise system upon which our nation was founded. We believe that things should get better in the future and not worse. We believe that in our country we can have two conflicting things brought together. One is individual freedom and liberty, and the other one is equality of opportunity.",2412_18,0.32455382,FALSE,,uncertainty,neither,TRUE,
0.652852302,0.347147698,neither,"First, as President, I'm going to make sure that working women get the wages they've earned – and not a penny less. This President has done just the opposite. George W. Bush turned back the clock on equal pay. And today, the gap between what women and men are earning is actually growing.",2004-10-22-milwaukee-wisconsin-1_15,0.305704604,FALSE,,uncertainty,neither,TRUE,
0.238790645,0.761209355,neither,"And we have to restore trust between police and communities. We are all safer when everyone has respect for the law and everyone is respected by the law. This is important, of course, to families and communities, but it is important to all of us. This is about who we are as a country, about whether we really are a nation that believes in freedom and justice for all. Too often, despite the progress we've made, we fall short of that goal, and we have to be honest about it.",2016-11-03-raleigh-north-carolina_41,0.52241871,FALSE,,uncertainty,neither,TRUE,
0.525247347,0.474752653,neither,"Nine out of ten American students are in public schools. There's simply no question that that's where our highest priority lies. But neither can we neglect the other one out of ten students who are not in public schools--but who are also citizens and children of America. In defending majorities, we cannot neglect minorities.",2248_3,0.050494694,FALSE,,uncertainty,neither,TRUE,
0.740827242,0.259172758,neither,What about Head Start and the Bilingual Education Act? What about the Peace Corps?  Do you still think it's a haven fordraft dodgers?,2110_7,0.481654484,FALSE,,uncertainty,neither,TRUE,
8.41E-05,0.999915929,neither,"Taxes and prices are high, but in spite of them the American standard of living is the envy of people in every other country in the world. The United States is, after all, the only country where there are so many automobiles that people have trouble finding a place to park! And we are the only country where people go on a diet--by choice!",1064_6,0.999831857,FALSE,FALSE,random,neither,TRUE,
0.732422921,0.267577079,neither,"First, name one piece of progressive legislation in behalf of the people that he has supported that has been enacted into law, just one that served the people. Second, I would like to have him explain why, when a bill was up seven times, seven times, in the House of Representatives, when he and I were both on the Labor Committee, seven times to provide fair employment practices, why I voted for it seven times and he voted against it seven times. Ladies and gentlemen--we are on again.  Ladies and gentlemen, this is an important election, and I come here and ask your help.  I speak for the party of progress in 1960.  I speak for the party that is committed to a progressive platform to advance equal opportunity for all Americans.",1713_1,0.464845842,FALSE,,uncertainty,neither,TRUE,
0.737434431,0.262565569,neither,"The President. So I'm here to tell you, Cleveland, if you start feeling a temperature, if your eyes are getting a little blurry and your hearing is getting a little muffled, if you're feeling a little weak, you need to know that whatever the symptoms are, don't worry, Obamacare covers preexisting conditions. We can fix you up. We can make you well. There's a cure, Ohio, you just have to make sure to vote. You got to vote.",2012-10-25-rally-cleveland-ohio_20,0.474868862,FALSE,,uncertainty,neither,TRUE,
8.72E-05,0.999912807,neither,"This is a beautiful place, isn't it? And a beautiful nation, with people who have confidence in the future, people who have never failed to meet any challenge presented to us, people who are confident in one another, who believe in God, who love the land, who want strong families and communities that are making progress; a nation that's strong militarily and economically, whose political influence is felt beneficially all over the world; a nation committed to peace, peace not through weakness, but peace through strength; a nation whose government is admired and emulated in many parts of the world; a nation that's unselfish, that sometimes tries to help others maybe a little too much; a nation which has always kept intact the commitment to high principles and moral standards that never change; a nation that faces tribulation and answers questions and overcomes obstacles and solves problems without fail; a nation that's on the cutting edge of progress, that looks to the future not with doubt and fear and trepidation, but with anticipation and hope. That's the kind of nation we have.",2584_1,0.999825614,FALSE,FALSE,random,neither,TRUE,
0.240819511,0.759180489,neither,"I think that this is an important election. In many ways it is more important than any election since 1860. In that election, you will recall, Abraham Lincoln said that the great question which faced the United States was whether this country could exist half slave and half free. I think the great question in the election of 1960, 100 years later, is whether the world will exist half slave or half free, or whether we will begin to move in the direction of freedom or in the direction of slavery. That is the great issue of this campaign. Therefore, the issues in this campaign, in a very real sense, transcend the traditional issues which have separated our two parties. The great question now for all Americans, regardless of party, is whether they can make freedom work, whether they can make this system work in a difficult and dangerous period, whether they can demonstrate to a watching world that we represent the way to the future and the Communist system represents a system as old as Egypt. I think it does. And my chief argument with the Republican party has been that they have not had faith in the free system. Where we would set before the American people the unfinished business of our society, this administration has set ceilings and has set limitations.",1466_3,0.518360977,FALSE,,uncertainty,neither,TRUE,
0.344478162,0.655521838,neither,"And after the Sandinista revolution in Nicaragua, he praised it, saying, """"Winds of democratic progress are stirring where they have long been stifled."""" But we know that the Sandinistas immediately began to persecute the genuine believers in democracy and to export terror. They went on to slaughter the Miskito Indians, abuse and deport church leaders, slander the Pope, practice anti-Semitism, and moved to kill free speech. So, why isn't my opponent speaking out about that fresh wind now?",2849_16,0.311043676,FALSE,,uncertainty,neither,TRUE,
0.500224568,0.499775432,neither,Viciously. And that won't be tolerated but it won't be tolerated by the voters. Tell you what anybody of religion I really think you have to vote for Donald Trump to be honest with you. I really do believe it.,2016-10-12-pavilion-ocala-florida_50,0.000449136,FALSE,,uncertainty,neither,TRUE,
0.505147648,0.494852352,neither,"We have had a wonderful evening, and I want to tell you, it is a mighty hard act to follow after that Jack Sensenbrenner.  I will tell you, it is a good thing that Eddy Fisher sang first. And I do appreciate, Mr. Mayor, that you gave me that statue of Columbus, but if you don't mind my saying so, that check from Joe Boyle was even better.  Of course, I have not looked inside the statue yet.",2025_2,0.010295296,FALSE,,uncertainty,neither,TRUE,
9.31E-05,0.999906856,neither,"Thank you, Debbie Manning, for devoting your life to teaching. Thank you, Shianne Lentoff, for being such a good representative of the young people of today and the future of America. You both made me very proud and I can't wait to tell Hillary that you did say, it takes a village. Thank you.",3208_1,0.999813713,FALSE,FALSE,random,neither,TRUE,
0.650125174,0.349874826,neither,"So here's the good news, Ohio. If you've come down with a case of Romnesia—[Laughter]—if you can't seem to remember the positions that you've taken not just 4 years ago, but 4 days ago, if you don't remember the positions that are on your website, if you don't remember the promises you've been making during the 6 years you've been running for President, you don't have to worry, because Obamacare covers preexisting conditions. We can fix you up! There's a cure! There's a cure! There's a cure, but you've got to vote to make sure that the medicine is there for Romnesia.",2012-10-23-rally-dayton-ohio_20,0.300250349,FALSE,,uncertainty,neither,TRUE,
8.93E-05,0.999910689,neither,"Second, we must meet our moral responsibility to our own people, to the young, to the aged, to the laborer, the manager, and the producer of our food and fiber and our minerals, to those in urban areas and rural areas alike, encouraging independence and always encouraging self-reliance and individual initiative. We must provide for our children an opportunity for the best education that he or she can absorb, because in this technological age they are going to be at a great disadvantage if they have not accumulated all the information and knowledge available to them. We must provide for every person of advancing age the dignity and the care that honorable years deserve.",1979_12,0.999821379,FALSE,FALSE,random,neither,TRUE,
8.81E-05,0.999911932,neither,"And then the other day, he gave another speech, and he said I made that mistake once, but I'll never to it again, not ever, ever. And then within a day his press secretary said that was not a pledge. That fellow's been in Washington too long. When somebody in Maine or Arkansas says never, ever, they mean never, ever.",3012_32,0.999823865,FALSE,FALSE,random,neither,TRUE,
7.73E-05,0.999922731,neither,"I believe the most solemn duty of the American President is to protect the American people. If America shows uncertainty and weakness in this decade, the world will drift toward tragedy. This will not happen on my watch.",2004-10-09-remarks-chanhassen-minnesota_20,0.999845461,FALSE,FALSE,random,neither,TRUE,
