Predictions_prob_1,Predictions_prob_0,text,speech_par_id,uncertainty,already_annotated,already_sampled,drawn,label_yl,label_os,agreement,label_final
6.56E-05,0.99993444,"Now, a word about the Democratic party, our party, this party that has been the instrument of great progress.  Our is a democratic party, but, frankly, it is not democratic enough.  It is an open party, but not yet open enough.  Any political party, like any person, can have hardening of the arteries.  The Republican party has had hardening of the arteries since the days of William McKinley. ",2135_13,0.999868879,FALSE,FALSE,random,0,0,TRUE,0
0.987993091,0.012006909,"Let me tell you one way in which we have tried to solve the problem. All the experts tell us there is a group in our society--hardened criminals, professional criminals--they impose upon all of us law-abiding people a very high percentage of the crime committed in America. And so, we have in the last 12 months had a career criminal program. It has resulted in a significant number of hardened career criminals being apprehended, convicted--95 percent of them have gone to jail, and that is where they belong, and that is where they better stay.",2509_18,0.975986181,FALSE,,uncertainty,1,1,TRUE,1
6.46E-05,0.999935394,"Since then, we have had to rush in an emergency fashion to the aid of Turkey, to the aid of Greece.  We saved Berlin by the gallantry to our air men and we have gotten into a war in Korea and we have lost China, the great nation of East Asia.  What a record in progressing toward peace due to this complacent, arrogant way of government that gives us no leadership in this gravest of all questions--peace or war.",1165_5,0.999870789,FALSE,FALSE,random,0,0,TRUE,0
0.814442294,0.185557706,"Lloyd Bentsen and I have spelled out a detailed plan for fighting the drug way; for working with democratic governments in the region to eradicate crops; share intelligence; strengthen law enforcement; crack down on money-laundering operations; and enact tough laws in every country in this hemisphere to make drug traffickers pay for what they're doing to our children. We're going to make it clear to every country that American foreign aid is not a blank check; we want, we expect, and we are legally required to demand--that they cooperate in the fight to destroy drug crops and to prevent the transshipment of drugs to American soil.  And we're going to put someone who is tough and aggressive and experienced in charge of the war against drugs.",2894_14,0.628884588,FALSE,,uncertainty,1,1,TRUE,1
0.971813033,0.028186967,"28-year-old Park Ranger Kris Eggle was shot and killed by a drug cartel hit squad responsible for a number of murders. Kris died trying to protect our borders from drug and weapon trafficking into the Organ Pipe Cactus National Monument. 33-year-old Phoenix Police Officer Nick Erfle, a young cancer survivor, was murdered by a previously- deported illegal immigrant with a felony warrant. Nick was shot twice in the back of the head.",2016-10-29-center-phoenix-arizona_25,0.943626065,FALSE,,uncertainty,1,0,FALSE,1
0.449927769,0.550072231,"To eliminate disloyalty from this government, no matter what else may be necessary.  How difficult it may be to find the disloyal in our government, this much is certain.  In the high policy positions we have the answer in establishing a government that we command the services of the ablest, finest Americans that there are in this whole country.  If we can bring men and women to Washington, and we can--if we have the kind of government that Americans respect--because that American will be proud to serve his country under such conditions, we will have incorruptible men and women in the top positions. ",1216_19,0.100144463,FALSE,,uncertainty,1,0,FALSE,1
0.957554082,0.042445918,"We passed a crime bill that put 100,000 police on the street, take assault weapons off the streets, double the funds for Safe and Drug-Free Schools so our kids will get the message early that drugs illegal and wrong and can kill you. And guess what? Four years of declining crime, the lowest crime rate in 10 years. They're still trying to stop us from putting the police on the street. Will you help us finish the job of putting those 100,000 police on the street?",3298_20,0.915108164,FALSE,,uncertainty,1,0,FALSE,0
0.014938877,0.985061123,"You don't value families by kicking kids out of after school programs and taking cops off our streets, so that Enron can get another tax break. We believe in the family value of caring for our children and protecting the neighborhoods where they walk and play. And that is the choice in this election.",2004-07-29-national-convention-boston_41,0.970122246,FALSE,,uncertainty,1,0,FALSE,0
0.711380077,0.288619923,"On immigration, my policy is simple. I will restore the civil rights of African-Americans, Hispanic-Americans, and all Americans, by ending illegal immigration. I will reform visa rules to give American workers preference for jobs, and I will suspend reckless refugee admissions from terror-prone regions that cost taxpayers hundreds of billions of dollars. A portion of the money saved by enforcing our laws, and suspending refugees, will be re-invested in our inner cities. It is time to help the American citizens who have become refugees in their own country.",2016-10-26-charlotte-north-carolina_19,0.422760155,FALSE,,uncertainty,1,1,TRUE,1
0.971277964,0.028722036,"Secondly, you know that in my acceptance speech I deplored any brutality that had taken place, and you heard it.  If you didn't you should have. Thirdly, you know that I have said that in some instances the police did overreact--and you do know also that I have also--that there were trained, well-mobilized, highly organized provocateurs and agitators that came there to cause trouble and they succeeded.  You know that.",2006_56,0.942555928,FALSE,,uncertainty,1,0,FALSE,1
0.445043501,0.554956499,"Two weeks ago, the FBI reported that crime had dropped four years in a row to a ten-year low. Now we have more to do to keep crime dropping for four more years. We have to finish putting 100,000 police on the street, target violent gangs, ban bullets whose only purpose is to pierce the bulletproof vests of police officers.",3288_5,0.109912998,FALSE,,uncertainty,1,1,TRUE,1
6.59E-05,0.999934113,"Senator Donnelly, it looks as though I wasn't going to go hungry for the rest of the day. I am very much flattered by your reception and this huge turnout here. After all it is I who is asking for a job as your servant, and I suppose I should be on your doorstep instead of you down here to greet me. I am deeply touched by your graciousness, and your cordiality, and your courtesy to me here this morning. I noticed the other day that my very distinguished and honored opponent in this national presidential campaign, General Eisenhower, said that there was only one issue in this campaign, and that was the issue of corruption.",917_0,0.999868225,FALSE,FALSE,random,0,0,TRUE,0
0.122775597,0.877224403,"And why did Mr. Clinton not only oppose Proposition 187, but deride and scold Californians merely for trying to control those costs? In fact, why did the President water down the illegal immigration reform bill passed by Congress to add to all of the above costs you already have? In its original form it was a strong tough bill. He changed it to allow illegal aliens to stay in public housing for up eighteen months. He changed it so illegal aliens afflicted with AIDS could not be denied taxpayer-funded medical treatment no matter how high the cost. And when the President finished with that bill, it even opened up the possibilities, as I said, earlier of illegal aliens receiving legal drivers licenses. Now consider what that means?",3339_42,0.754448805,FALSE,,uncertainty,1,1,TRUE,1
6.90E-05,0.999931011,"It is a happy memory of friendships born and action pledged. It is something more--it is a wise and necessary remembrance, for it inspires us to measure the distance we have come from that day--to this. Now these, I believe, have been four years of memorable meaning.",1427_4,0.999862022,FALSE,FALSE,random,0,0,TRUE,0
0.077606917,0.922393083,"Governor Clinton says he's tough on crime, but crime in Arkansas has increased twice as fast as the rest of the nation. And the cops who know him best, the Fraternal Order of Police in Little Rock, Arkansas, have endorsed me for president of the United States. This guy says he wants to do for the country what he's done for Arkansas, and I say: Why in the world would we let him? ",3132_14,0.844786167,FALSE,,uncertainty,1,1,TRUE,1
0.021370496,0.978629504,"On political corruption, we are going to restore honor to our government. In my Administration, I am going to enforce all laws concerning the protection of classified information. No one will be above the law.",2016-08-18-charlotte-north-carolina_47,0.957259008,FALSE,,uncertainty,0,0,TRUE,0
0.010090956,0.989909044,"For those here illegally today, who are seeking legal status, they will have one route and one route only. To return home and apply for reentry like everybody else, under the rules of the new legal immigration system that I have outlined above. Those who have left to seek entry --",2016-08-31-center-phoenix-arizona_108,0.979818088,FALSE,,uncertainty,1,1,TRUE,1
0.982928532,0.017071468,"Of course every candidate is """"against"""" crime. But you cannot fight crime with election-time oratory and you cannot fight crime with bumper stickers. In government, there is such a thing as emphasis and priority; there is such a thing as new men with new spirit getting on top of their jobs. That makes a deep difference in what can be done to switch the burden of fear from the citizen to the criminal.",2205_13,0.965857064,FALSE,,uncertainty,1,1,TRUE,1
0.985942663,0.014057337,"To strengthen our courts, I advocate complete overhaul and streamlining of the judicial structure, and a dramatic acceleration in the process to ensure that not more than sixty days elapse between arrest and trial. In the crucial area of corrections reform, it is painfully clear that we need an entirely new approach, spearheaded by the federal government. Over one million persons are presently incarcerated in this land, and less than ten percent receive any rehabilitation at all. Eighty-five percent of those released commit another crime. It is the innocent street victim and the taxpayer who ultimately pay for this archaic and useless system. Yet prisons in America are little more than finishing schools in crime.",2277_18,0.971885325,FALSE,,uncertainty,1,0,FALSE,0
0.932777603,0.067222397,"Now, I am ready to do something about law and order.  We are not going to condone violence.  We are not going to condone riots.  Make no mistake about it.  Let me tell you--that is no way to have it.",2046_31,0.865555207,FALSE,,uncertainty,1,1,TRUE,1
0.87839542,0.12160458,"We will stop the drugs from poisoning our youth and others. But I have a message for the drug dealers, for the gang members and the criminal cartels: Your days are numbered, believe me; your days are numbered. Hillary also wants a 550 percent increase in Syrian refugees. We don't know anything about them.",2016-10-12-pavilion-ocala-florida_120,0.756790839,FALSE,,uncertainty,1,1,TRUE,1
6.73E-05,0.999932694,"Yet that is exactly what some of my opponents want, to nationalize our health-care system: put government in control; let government fix the prices; let government ration the kind of care that people get and how much, what kind and when they'll get it. Go the government route, and you know what we'll get: a health-care system that combines the efficiency of the House of Representatives post office with the compassion of the KGB over there in Moscow. You know, we probably have to stop using that comparison. That comparison made a few people hot under the collar. I even got one letter from Russia telling me, """"Quit running down the KGB.""""",3070_19,0.999865388,FALSE,FALSE,random,1,0,FALSE,0
0.983031527,0.016968473,"The result of her misconduct was the release of thousands and thousands of dangerous criminal aliens who should have been sent home to their countries. Instead we have them all over the place. Probably a couple in this room as a matter of fact, but I hope not.",2016-08-31-center-phoenix-arizona_78,0.966063054,FALSE,,uncertainty,1,1,TRUE,1
7.20E-05,0.999927997,"Fight for a new direction for our country. Fight for what's right for America. Fight to clean up the mess of corruption, infighting and selfishness in Washington.",2008-10-20-remarks-belton-missouri_25,0.999855994,FALSE,FALSE,random,0,0,TRUE,0
0.010142722,0.989857278,"So now, when you think about the President or the Senator or Mary Rieder, you have to think about what's still out there. Let me tell you what's still out there. Are we going to finish the job of putting 100,000 police on the street, or shall we do it their way and walk away from it? Why would we abandon a strategy that is working, that is not only catching criminals, but is preventing crime and giving our kids some role models in their neighborhoods and people to work with and something to say yes to? I think I know your answer.",3277_35,0.979714556,FALSE,,uncertainty,1,0,FALSE,0
0.979420284,0.020579716,"The key, of course, to stopping riots is immediate mobilization of the police and National Guard in sufficient numbers to end the violence in its early stages. As president, I will provide continuous training for National Guard units in riot control, teamwork and planning.  I will maintain small, highly mobilized National Guard riot control units ready for immediate service when needed.  And I will stand ready to respond to any legitimate call from states or cities for military manpower in the event of large-scale disorders.",2060_30,0.958840568,FALSE,,uncertainty,1,1,TRUE,1
6.44E-05,0.999935607,"Now the last point that I would like to make, and the last one, as usual, is the most important one, is this: We need America strong, militarily and economically, with a better life for our citizens through the years than we had for ourselves.  But, above all, we need to have the moral and spiritual strength in this country which will enable America to lead the forces of freedom, not just to hold the line but to lead them to victory, to lead them to victory without war.  Now, what do I mean there?",1763_22,0.999871215,FALSE,FALSE,random,0,0,TRUE,0
0.976412539,0.023587461,"Now there is only one way to stop this terrible reign of terror. The world community must ostracize and punish any country that harbors or offers sanctuary to these international criminals. And as long as we fail to do so, we are going to continue to see death in the daily papers and we are going to continue to face danger every time anyone of us travels abroad. There are reports that our government may resume diplomatic contact with Egypt. And as a general rule, I favor a policy in which we carry on diplomacy even with governments whose political views are obnoxious to us. But I urge our government to demand, as a condition of diplomatic contact, that Egypt shall rout out those international outlaws who seek to impose the peace of the grave on a whole region of the world and on innocent people from every part of the world. Only when all nations accept the existence, the independence, and the freedom of the State of Israel as a historic fact that no threat or terror of war can change, and only when the Arab nations finally sit down and negotiate a permanent peace, can the bloodshed that we saw in Munich yesterday be lifted from the conscience of the earth. ",2215_3,0.952825078,FALSE,,uncertainty,0,0,TRUE,0
0.344249988,0.655750012,"And I will not hire anyone with a recent history of illegal drug use. And any White House employee who fails a drug test is gone--g-o-n-e. And finally, I'll require that no FBI files go to the White House without the approval of the attorney general and at the request of the president of the United States and only the president of the United States. And needless to say, I won't invite drug dealers in for dinner.",3371_28,0.311500025,FALSE,,uncertainty,1,1,TRUE,1
0.021354174,0.978645826,"I promise you this--you know there are few promises that an honest man can come around and make any more in the political world because all of the promises have been made and most of them have been unkept--but I do want to promises you this; if you people choose to send to Washington an administration and government made up of the Republican Party sending such men as Mr. Beall and Mr. Hyde down there, and if you want to put me in the president's office and give me the chance to bring down to the Cabinet an executive branch of the finest brains and the finest men we can find all over this country, then all of those people as a body make one promise and I now make it to you. First, they will constitute a government of integrity.  They will constitute a government that will perform honestly.  They will not content themselves merely with hunting out the dishonest and punishing them after the offense has occurred.  They will be men of that stripe who are incorruptible themselves and will see that the organizations that they run for you are incorruptible.  In other words, dishonesty will be kept out rather than dug out.  I will tell you this:  if the occasional bad apple does get into that barrel, it isn't going to take three and one-half years finally to get rid of it, as it did this administration to get rid of a thieving internal revenue collector at Boston.",1175_10,0.957291651,FALSE,,uncertainty,0,0,TRUE,0
0.883733105,0.116266895,"As president, I would use all the power of the federal government to expose and identify Communist activity, to remove Communists and their tools from places of position and prestige in our society, and to protect our free institutions from Communist espionage, sabotage and subversion.  But, because we believe in the free mind, we are also fighting those who, in the name of anti-Communism, would assail the community of freedom itself. The liberties of expression and conscience are the basic liberties of American society. They are sustained by our whole structure of law and justice. That structure has sufficed for us in the great crises of our past. I see nothing in the future which requires us to throw it overboard now. ",963_25,0.767466209,FALSE,,uncertainty,1,1,TRUE,1
0.167661952,0.832338048,"Also among the victims of Obama-Clinton open borders policy was Grant Ronnebeck, a 21-year-old convenience store clerk in Mesa, Arizona. He was murdered by an illegal immigrant gang member previously convicted of burglary who had also been released from federal custody. And so many people said please, please, please don't release him, he's violent. And he shot Grant through the head.",2016-10-28-manchester-new-hampshire_59,0.664676095,FALSE,,uncertainty,0,0,TRUE,0
0.028525669,0.971474331,"Yet, what do we hear and what do we see?  Well, we hear extremists preaching hate and violence.  And we read about robberies and killing.  We see and read about riots, and fire-bombing and sniping.  And we know that all of this is going on in our country.  And many Americans are afraid.  They wonder why more is not being done about it.  And, more can be done, and when I am president, more will be done.",2060_3,0.942948661,FALSE,,uncertainty,0,0,TRUE,0
0.613681062,0.386318938,"Then we have had the case of subversion and disloyalty in government.  They cried, """"Red Herring.""""  The real crime is not that an occasional person out of 155 million people would be traduced and would fail the trust that the American people have put on him, but it is a crime when there is complacency and indifference in uprooting that sort of thing and getting rid of it instantly.  The same applies to all of these people who have been lining their pockets with your tax money.  A total of nine of the great tax collecting agencies of our country have had their chiefs relieved because of malfeasance in office.  One or two of them are behind the bars where they ought to be.  I understand it is not for as long as they ought to be, but still they are behind the bars.",1286_4,0.227362124,FALSE,,uncertainty,1,0,FALSE,1
0.14810032,0.85189968,"Finally, I wish to express this personal opinion about something that is beyond the authority of a candidate or a president, or anyone not privileged to sit on the Board of Trustees of a college or university:  if students are to have their fair say in society, they must be able to participate more fully in the government which they are most directly connected with--university government.  They must have something to say about it.  This has been long overdue--but violent and lawless confrontations on our college campuses are despicable, totally inexcusable and detrimental to the cause of student participation in any part of our society.  I ask any fair-minded person, how does it look to you or to anyone else:  to see the ugliness of a battle royal, police and students and faculty engaged in an orgy or melee on a university campus?  It's bad enough to see it on any street, Chicago or elsewhere.  It's worse to see it on a campus--and it's totally inexcusable.",2016_21,0.70379936,FALSE,,uncertainty,1,0,FALSE,1
0.022196108,0.977803892,"I have proposed a comprehensive program of action to deal directly with problems of crime and violence in America. This is a serious problem--one which demands immediate attention by government at all levels and the people. But I will waste no time--and arouse no passions--through irresponsible attacks on the courts, on our laws, or on the attorney general of the United States.",1997_26,0.955607784,FALSE,,uncertainty,1,1,TRUE,1
0.144775951,0.855224049,"In California, a 64-year-old Air Force veteran, Marilyn Pharis, was sexually assaulted and beaten to death with a hammer. Her killer had been arrested on multiple occasions but was never deported. People asked please, please deport him. This is what happened. This is a crime wave that never ends. I can tell you it's thousands of cases like this.",2016-10-28-manchester-new-hampshire_62,0.710448097,FALSE,,uncertainty,0,0,TRUE,0
0.095538506,0.904461494,"We cannot tolerate in America armed terrorist groups of any color or persuasion.  On this there can be--and there will be--no compromise.  A candidate for president, however, must be honest with the American people, and with all of them.",2060_5,0.808922988,FALSE,,uncertainty,0,0,TRUE,0
0.963149443,0.036850557,"and we will keep radical Islamic terrorist the hell out of your community. Now, we all have heart and we're gonna build safe zones and we're gonna have some of the Gulf States that have nothing but money, they'll put up the money, we'll lead it, we'll build safe zones. But we have enough problems in our country. She wants to increase the thousands and thousands that are pouring in right now. She wants to increase that number by 550 percent.",2016-11-02-amphitheater-miami-florida_51,0.926298886,FALSE,,uncertainty,0,0,TRUE,0
0.831991987,0.168008013,"Governor Clinton and Congress don't want kids to have the option of praying in school, but I do. Clinton and Congress don't want to close legal loopholes and keep criminals behind bars, but I will. Clinton and Congress will stock the judiciary with liberal judges who write laws they can't get approved by the voters. Governor Clinton even says that Mario Cuomo belongs on the Supreme Court. Wait a minute though. If you believe in judicial restraint, you probably ought to be happy. After all, the good governor of New York can't make up his mind between chocolate and vanilla at Baskin-Robbins. We won't have another court decision for thirty-five years. And maybe that's all right too.",3064_60,0.663983974,FALSE,,uncertainty,1,0,FALSE,1
0.972608798,0.027391202,"You know, just the other day, only a few blocks from here, police officers raided a crack house on Ohio Avenue. And as those officers came out of the house with those drug dealers handcuffed, the neighbors--maybe some of you all were there--came out to their porches and gave those police a standing ovation and a cheer. That's what this country is hungry for. Americans want to take crime out of their neighborhoods and put the neighbors back. And we've got to """"weed"""" the poison growth from the soil, and in its place, plant the """"seeds"""" of hope. ",3118_30,0.945217596,FALSE,,uncertainty,1,1,TRUE,1
0.075064492,0.924935508,"Let me list them for you: aggression in Korea; today an open contempt for United Nations resolutions; continued violence against a member of the United Nations, free China today; ruthless seizure of Tibet, a rule of force and genocide there; today military raids against India and Nepal; and illegal and unprincipled imprisonment of American civilians, which we have been objecting to and which they will do nothing about. I say today that to seat a regime with this record of gangsterism, regardless of what they said about their good intentions in the future, would make a mockery of the peaceful purposes of the United Nations to which we belong. In other words, before the United States can consider United Nations membership for an international outlaw, what it must do is purge itself of its offenses against world law and against the principles of civilized behavior, as well as against the United Nations--and I want to announce here today what I think the next president of the United States must do with regard to this particular problem.",1805_21,0.849871017,FALSE,,uncertainty,0,0,TRUE,0
0.015941126,0.984058874,We are also going to secure our border to stop the drugs from pouring in. The Seattle-area recently experienced the largest number of heroin-related deaths in 20 years. We have to stop the drugs poisoning our communities.,2016-08-30-arena-everett-washington_24,0.968117748,FALSE,,uncertainty,0,0,TRUE,0
0.700585155,0.299414845,"Q:  Mr. Mondale, my name is Joe Mazie.  I live in Westwood. I would like to know what your stand on capital punishment is.",2744_75,0.40117031,FALSE,,uncertainty,0,0,TRUE,0
0.980868079,0.019131921,"But we won't do better by turning back the clock to the old days of fuzzy old liberal thinking in which the perpetrator, the criminal, is viewed with compassion and called a victim of society--and the real victim, the victim of the crime, is treated like a number on a piece of graph paper. My views on domestic crime are similar to my views on international relations: Innocent victims of aggression have rights, and they ought to be protected. I will appoint judges who are more concerned about the rights of victims than the rights of victimizers. I will appoint judges of common sense who share the common wisdom and who respect the laws of the land.",2951_12,0.961736158,FALSE,,uncertainty,1,1,TRUE,1
0.365154332,0.634845668,"If you get the kind of men I describe, they will be efficient; they will be businessmen.  They will not tolerate the waste that we have seen, the kind of waste that gets two airfields in Northwest Africa for the price of five.  We are not going to have that.  You will have loyal servants in government.  You will not have to hunt out subversion.  But if there does come evidence that some of these Communists have crawled into some remote spot of government, you can make sure that once that evidence is turned up by any investigative body of government, there won't be years of foot dragging and screaming """"red herring"""" before something is done about it.  And we won't be reading in our papers that our atom secrets have been stolen or filched from us and carried to Moscow.",1233_18,0.269691337,FALSE,,uncertainty,1,0,FALSE,1
6.73E-05,0.999932701,"Real cash wages for many workers today are lower than they were in 1973. We've rebuilt other countries at the expense of our own. Skyscrapers go up in Beijing, while plants and factories crumble in the United States.",2016-10-05-pavilion-henderson-nevada_22,0.999865402,FALSE,FALSE,random,1,0,FALSE,0
0.017644344,0.982355656,"And in my administration, Project Trigger Lock will become a number one priority again, as it should be. If you use a gun, you're going to get in trouble in a Dole-Kemp administration. If you use a gun in the commission of a crime, you're going to be in serious trouble in a Dole-Kemp administration.So the bottom line is, as I conclude, is it's time to get serious about violent crime and drugs in a way that we have not seen in our government over the last four years.",3312_61,0.964711313,FALSE,,uncertainty,0,1,FALSE,0
6.54E-05,0.999934582,"I don't know who your chief of police is, and I want to stay in good with him--at least until I get out of his jurisdiction--but I do want him to come up here and take off those Goldwater glasses and take another look at this crowd, because I look through those glasses sometimes myself. But it looks like to me that I see here the largest 15,000 crowd that I have ever seen in all of my campaigning. And I know I never saw a friendlier crowd. I hope I am right in assuming that it is a Democratic crowd.",1937_19,0.999869164,FALSE,FALSE,random,0,0,TRUE,0
0.095567007,0.904432993,"We're going to dismantle the so-called school-to-prison pipeline and replace it with a cradle-to-career pipeline for every child in this country. I want to make sure that our kids have the chance to thrive with good schools and good teachers no matter what ZIP code they live in. We will reform our criminal justice system from end to end. It is wrong. And I don't care whether you are black or white. It is wrong that black men are far more likely to be stopped by police, charged and sentenced to longer prison terms than white men for the same crimes. It's wrong, and we're going to do something about that. And Donald Trump, whenever he's face with these issues says """"well the answer to our problems is more law and order."""" He doesn't tell you what he means by that, but it's kind of code for fear and division. What I think we need to do, is to work together to restore trust between our police and our communities.",2016-11-03-winterville-north-carolina_39,0.808865985,FALSE,,uncertainty,0,0,TRUE,0
0.016627318,0.983372682,"I've seen and I've heard extremists who chant and disrupt meetings and seek to deny freedom of speech to persons with whom they disagree. Disorder is not dissent. Indeed, disorder, especially organized disorder, is the enemy of dissent. Destruction is not debate. Indeed, the violence of destruction can only silence the vitality of debate. I reject these extremists and I call upon the American people to reject them.",2047_11,0.966745363,FALSE,,uncertainty,1,0,FALSE,1
0.73524551,0.26475449,"The record clearly shows that Carter left us with judges far more sympathetic to the suspect's rights than judges appointed by Ronald Reagan. According to one independent study that NBC News reported just the other night, Carter appointees are almost five times more likely to champion the suspect's rights over the rights of a victim. Well, my record on this is clear. In 1988, I told the American people that, like my predecessor, I would appoint judges who interpret and apply the law and do not try to rewrite the law from the federal bench. I pledged my appointments would give more consideration to victims' rights than to criminals' rights, and that is exactly what I have done. The results are clear. The Supreme Court has handed down a series of sensible decisions allowing victims to be heard and justice to be served.",3137_8,0.470491019,FALSE,,uncertainty,1,0,FALSE,1
0.988090001,0.011909999,"I commend to you the wise words of the Roman Catholic bishops of the United States in their formal pronouncement last November. """"Dishonesty, slander, detraction and defamation of character,"""" the Bishops said, """"are as truly transgressions of God's Commandments when resorted to by men in political life as they are for all men."""" Noisy, reckless accusers can't clean out the Communists. As your own Herbert Philbrick put it after working years for the Federal Bureau of Investigation within the Communist Party:",1033_25,0.976180003,FALSE,,uncertainty,1,1,TRUE,1
6.55E-05,0.999934488,"First, basically, what we have to recognize is that for the last seven and a half years Cabot Lodge and I have been part of the present administration. I'm proud of the record of that administration. I'm proud of the President of the United States and the leadership he has given to this country. I believe that we should take that record and not stand on it, but build on it. ",1874_4,0.999868977,FALSE,FALSE,random,0,0,TRUE,0
0.238775326,0.761224674,"Now, there are forces abroad in this land striving to divide and to embitter our people. There are radical extremists of the right and of the left, white and black, demagogues--demagogues, my friends, who preach fear, who preach hate and who preach division. And I have heard and I have seen these extremists who chant and disrupt meetings and who seek to deny freedom of speech to persons with whom they disagree. And I want to make it very clear from this platform, I think that any man that seeks any office in this land, regardless of the views that he may hold, is entitled to a respectful hearing without disturbance anywhere. ",2044_12,0.522449349,FALSE,,uncertainty,1,0,FALSE,1
0.917773453,0.082226547,"I think of the police officers and the sheriff's department and those that are helping enforce the law here as dedicated Americans, and we owe them a vote of thanks for trying to keep our neighborhood free of these crack-heads and backing up the law. And you don't get that way by coddling the bad elements. The other day, I told them at this last rally, it was a very moving meeting for me. Just before I left the White House, I think it was eight guys that came up to see me. And they were your basic grassroots family people, hard-working men, and they came to see, to endorse me for president. And they were the Fraternal Order of Police from Little Rock, Arkansas. ",3157_17,0.835546905,FALSE,,uncertainty,1,0,FALSE,1
0.08738353,0.91261647,"My view is we should stop the bombing when whoever is president is convinced it will result in less American lives lost rather than more American lives lost. That's the key point. Q: Mr. Nixon, you spoke about crime as being broader than the protest and the riots and violence, the demonstrations that we have had. I presume you are referring to murder and rape and armed robbery and those things which are presently only violations of state laws.",2176_27,0.82523294,FALSE,,uncertainty,0,0,TRUE,0
0.010552345,0.989447655,"The men and women who have fought in those wars deserve the highest respect this nation can pay them, as do those who serve in our peace forces today and those who will serve in years to come as we end the draft next summer and move to a volunteer armed force.  They are the real heroes of our time. Rather than talking about amnesty for a few hundred who chose to desert America, let us honor the millions who chose to serve America in Vietnam.  As this long and difficult war draws to an end, it is time to draw the line on this issue once and for all.  There will be no amnesty for draft dodgers and deserters after the war.",2349_14,0.978895311,FALSE,,uncertainty,0,0,TRUE,0
6.35E-05,0.999936538,"This we can do without making America any less the land of freedom. That is in my vision of the future of America. If I become president, I will aim so to conduct that office, that at the end of my service it can be said by farmers and by city dwellers, by professional people and by housewives, by employers and by union members--by our citizens of every color, creed and national origin:",1295_26,0.999873076,FALSE,FALSE,random,0,0,TRUE,0
0.827728225,0.172271775,"Just like Hillary Clinton is against the miners, she is against the police. You know it, and I know it. Those peddling the narrative of cops as a racist force in our society – a narrative supported with a nod by my opponent – share directly in the responsibility for the unrest in Milwaukee, and many other places within our country.",2016-08-16-west-bend-wisconsin_5,0.655456449,FALSE,,uncertainty,0,0,TRUE,0
0.822218181,0.177781819,"THE MONDALE PROGRAM When it comes to the war on narcotics, Geraldine Ferraro and I aren't summer soldiers.  She's a former prosecutor, and I was Minnesota's attorney general.  We've put our share of criminals behind bars--and, together, we plan to do it again.",2739_12,0.644436361,FALSE,,uncertainty,1,1,TRUE,1
6.47E-05,0.999935252,"And just this past week he began to reveal the rest of his plan. He said he would repeal indexing, the reform we passed to keep you from being taxed when inflation pushes you into higher and higher tax brackets. Now he says he goofed. Well, whatever. We do know he has a basic two-part plan: raise your taxes, and then raise them again.",2833_7,0.999870505,FALSE,FALSE,random,0,0,TRUE,0
0.844081648,0.155918352,"But one thing that I insist upon for all appointees is this: they must recognize that the first civil right of every American, whatever he may be, what he wants is to be free from domestic violence, and that it is necessary in our decisions in this country that we strengthen the peace forces against the criminal forces.  We have appointed judges like that, and I want to say that if we have the opportunity in the next four years, I am going to appoint more judges like that so that we can strengthen the peace forces in this country. Issue number five: the people of the South are just like the rest of the country in wanting progress.  They don't want to stand still.  It is a myth.  It was a myth in 1934 to '37 when I was in law school, when I talked to these young law students and they spoke with such idealism of the future of the South and how they wanted to get up with the rest of the country.  They were proud of it, but they wanted to come up.",2332_21,0.688163296,FALSE,,uncertainty,1,1,TRUE,1
0.021496521,0.978503479,"We are going to create the border. We are going to stop the drugs. We're gonna have people come into our country. We want people to come into our country, but they have to come in legally. They have to come in through a legal process. We want a lot of people to come in.",2016-10-28-manchester-new-hampshire_72,0.957006958,FALSE,,uncertainty,0,0,TRUE,0
6.42E-05,0.999935833,"I'm going to continue to get our--or in our efforts to get passed in the Congress the Tuition Tax Credit Bill. This bill would help hard-working parents who--like yours--who pay to send you to this school and to other independent schools throughout the country, and yet who are also paying their full share of taxes to support the public schools. And I think that only fairness dictates that there should be credit given taxwise for this double burden.",2821_7,0.999871667,FALSE,FALSE,random,0,0,TRUE,0
0.944804655,0.055195345,"An Iraqi immigrant who later applied for and received U.S. citizenship was arrested for lying to federal agents about pledging allegiance to ISIS, his travels to Syria, and how many Americans he wanted to kill. Two immigrants from Pakistan who later applied for and received U.S. citizenship were sentenced to decades long prison sentences for plotting to detonate a bomb -- and a very big bomb, in the middle of New York City. An immigrant from Yemen who later applied for and received U.S. citizenship was arrested for trying to join ISIS. He was also charged with attempting to illegally buy firearms to try to shoot as many American military personnel as possible.",2016-08-05-green-bay-wisconsin_97,0.88960931,FALSE,,uncertainty,1,0,FALSE,1
0.4388875,0.5611125,"The immigration officers warn that Hillary's plan is the most radical immigration proposal in U.S. history and that it will lead to the loss of thousands of lives. And I believe that. As secretary of State, Hillary Clinton allowed thousands of the most dangerous and violent criminal aliens to go free because their countries would not take them back.",2016-11-02-amphitheater-miami-florida_61,0.122225001,FALSE,,uncertainty,1,1,TRUE,1
