Predictions_prob_1,Predictions_prob_0,text,speech_par_id,uncertainty,already_annotated,already_sampled,drawn,label_yl,label_bb
0.622118679,0.377881321,"Well, one thing this election demonstrates, when the eighteen-year-olds had the vote in Kentucky, we won it.  When the eighteen-year-olds have the vote in the nation, we are going to win the nation. Now, let me turn, if I may, quickly, to that future, their future, our future, the future of this nation, what the next four years can mean on the great issues that cut across state lines and regional lines and racial lines and religious lines, on the great issues that are American, not partisan.",2343_10,0.244237359,FALSE,,uncertainty,0,0
0.556966013,0.443033987,"Senator Frank Moss, who introduced me, known as Ted Moss, is my friend of many years. He has worked closely with me in trying to make our country greater, stronger, and wiser, and the growth of our Nation and how it fulfills its responsibilities of the future depend in large measure on men of this type, men like Ted Moss. Calvin Rampton, a distinguished Salt Lake City lawyer; David King, who worked so effectively for Utah in the Congress; and Bill Bruhn, an able and energetic citizen of Ogden--these are the kind of men that I think make this country great and help it to endure all the trials and tribulations that we face in these perilous times.",1979_1,0.113932026,FALSE,,uncertainty,0,0
0.500003825,0.499996175,"With millions watching, you showed the best values of America. You were humble in victory, gracious in defeat. You showed compassion for your competitors. You showed the great tolerance and diversity of our people. You're great athletes. Most importantly, you showed great character. You made us all proud, and I want to thank you for being such fine ambassadors of our Nation to the world.",2004-10-18-and-paralympic-teams_4,7.65E-06,FALSE,,uncertainty,1,1
0.501898269,0.498101731,"I come here to Florida today where my family has lived for 30 years, where they have already voted for one of the two candidates, and I feel it looks pretty good at least to get two votes in Florida.  But I came here to this State, which reaches like an arm toward Latin America, which is surrounded by sea, the water which laps Miami, laps Africa and Latin America and Europe.  This state here is an advancing, moving and progressive state.  Its brightest days are bound to come in the years of the 1960s and 1970s, and what I feel we have to do, and I say this after fourteen years in the Congress, after serving in the Senate for eight years with both of your senators, in the House of Representatives with your congressmen, in my judgment this great country deserves the best from all of us.",1633_5,0.003796539,FALSE,,uncertainty,1,1
0.000149683,0.999850317,"And let me close with this little 10th Amendment here. The 10th Amendment to the Constitution, part of the Bill of Rights, Article Ten, for now two hundred and some years--what does it say? Our Founding Fathers were so concerned about domination by an all-powerful central government, they made this Article Ten of the Bill of Rights, and it says this: unless the Constitution gives the federal government the power, it belongs to the states and to the people.""""",3321_33,0.999700634,FALSE,FALSE,random,0,0
0.567415015,0.432584985,"The working families of this nation have always been foremost in the minds of Democratic leaders. Your great leader, Lyndon Johnson, proved that when he was in office. You might think that your vote doesn't matter in a national election, but if just 28,000 people had changed their minds in Texas in 1960, John Kennedy and Lyndon Johnson would never have been able to serve this great country. This is how close it is. And in 1968, if just a few Democrats had been more enthusiastic in supporting our ticket, Richard Nixon would never have served in the Oval Office in Washington; we would have had Hubert Humphrey instead.",2608_18,0.13483003,FALSE,,uncertainty,0,0
0.556764195,0.443235805,"The amazing thing about these catastrophes is how the American people rise to the occasion. The amazing thing about devastation is how there is such compassion in the face of such devastation. When I was visiting with some of the residents, they were telling me the amount of—number of people that have showed up just to provide help, people that have heard a call to love a neighbor in a time of distress. And I want to thank all those who have come to provide help to a neighbor in need.",2004-09-19-orange-beach-alabama_3,0.11352839,FALSE,,uncertainty,0,0
0.000138455,0.999861545,"It took a lot of courage to come here, Mae. Thank you. Thank you for being with us.",2016-11-03-winterville-north-carolina_1,0.999723091,FALSE,FALSE,random,0,0
0.633352624,0.366647376,"To grow this economy and unleash the spirit of enterprise, to overcome the obstacles I described earlier, we passed the largest tax relief in a generation. And that tax relief has made a big difference for a lot of you all. See, many homebuilders are small businesses. Many homebuilders are— represent the great entrepreneurial spirit of America. Among the members of the National Association of Home Builders, 63 percent of you are either Subchapter S or sole proprietorships, which means you pay your taxes at the individual income-tax rate. Just like a lot of other small businesses in America do.",2004-10-02-builders-columbus-ohio_21,0.266705248,FALSE,,uncertainty,0,0
0.00013523,0.99986477,"I am prepared to risk more political capital in defense of domestic tranquility than any president you have ever known. The time for such risk is long overdue. And in defending our nation from external threats, the requirements of survival cannot merely be finessed. There is no room for margin of error. On this subject perhaps more than any other, a president must level with the people and be prepared to take political risks. And I would rather do what is called for in this regard and be unappreciated, than fail to do so and win universal acclaim.",3301_51,0.99972954,FALSE,FALSE,random,0,0
0.374191043,0.625808957,"And he stood down--looked down at them. He smiled in the glow, and even though it was the fall, it seemed like springtime those days. I see our country today, and I think it is springtime for America once again--so many new beginnings. And I think John Kennedy would be proud of you and the things you believe in, proud of the stoutness of your hearts and the vision in your soul.",2791_17,0.251617913,FALSE,,uncertainty,0,0
0.000110916,0.999889084,"So those are two things I would do at the federal level — give students more choice, allow parents to have access to information about the quality of the schools. And I'd also like to make sure that we create incentives for school districts and for states to offer more choice in schools, to take away the barriers to charter schools, to take away the barriers to cyberlearning, to allow students to choose public schools, public charter schools where it's allowed by law, private schools or cyberlearning or even tutorial-type sessions. I want to provide incentive at the federal level to encourage states to encourage new choice and new information for our parents.",2012-09-25-new-york-city_14,0.999778168,FALSE,FALSE,random,0,0
0.467882429,0.532117571,"That's the reason why we have fought so hard to make sure that we've got a Consumer Finance Protection Bureau that is looking out for folks when it comes to getting a mortgage or taking out a credit card or going to payday loan, all of the transactions that ordinary families are going through every single day. It's why we fought to help deserving families who have been making their payments and haven't done anything wrong to avoid foreclosure and refinance their homes at historically low rates. All these things are tied together, because it has to do with how do we make sure that we're creating broad-based opportunity in this country. And it's based on not just a belief in fairness, but also evidence about how the economy grows, because when middle class families are doing well, when there are ladders of opportunity into the middle class for folks who are having a tough time, then suddenly, you've got more customers for businesses, and businesses are more profitable, and businesses then hire more workers, and you get a virtuous cycle that keeps going. And that's how America has always grown.",2012-09-28-2012-fundraiser-7_9,0.064235142,FALSE,,uncertainty,0,0
0.59115675,0.40884325,"I was just on a phone call with some of the local officials in New York, as well as Governor Cuomo, and they've got still a long way to go to deal with this incredible storm. But we've also been inspired these past few days, because when disaster strikes, we see America at its best. The petty differences that consume us in normal times, they all seem to melt away. We saw it here in Colorado with the fires this summer and then the terrible tragedy in Aurora.",2012-11-01-rally-boulder-colorado_6,0.1823135,FALSE,,uncertainty,0,0
0.505925384,0.494074616,"Our vision of strong economic growth is not a pipe dream; it's a living accomplishment. And it can continue to get better, offering new hope for everyone, including all of you who have not yet recovered from the Carter-Mondale past. We came to Washington with a pledge to make a new beginning by putting more power, earnings, and decisions back in your hands. That's why we passed the first tax rate reduction for everyone since President John Kennedy's program 20 years ago. And it's no coincidence that once those tax cuts took hold, the American economy woke up with a roar from years of economic slumber.",2833_1,0.011850767,FALSE,,uncertainty,1,1
0.422105286,0.577894714,"Take weekly industrial earnings in constant dollars.  They've gone up five times as much in this administration as in the previous one.  The consumer price level, another index--it's gone up only one-fifth as much in this administration as in the previous one.  Expenditures for education--twice as much for them.  Expenditures for scientific research and development--more than doubled.  Expenditures for the support of health--sharply increased.  We could go on.  What I am trying to say is that this has been a record of moving forward, of stepping up progress everywhere, from what we found when we assumed responsibility for affairs in 1953--and it definitely has not been a period of stagnation.  It has not been a period of standing still.",1809_9,0.155789429,FALSE,,uncertainty,1,1
0.609382863,0.390617137,"Today I'm pleased to report that together we're making progress. I'm announcing the new release of a report by the Centers For Disease Control showing that last year the teen birth rate went down for the fourth year in a row. And, even more encouraging, the out-of-wedlock birth rate declined for the first time in twenty years. This is occurring across all racial and cultural lines. If we're going to save the American family it is absolutely critical that we keep moving in this direction. There are still far too many children being born outside of marriage, but we are now finally seeing that it is possible for us to move in the right direction.",3239_5,0.218765725,FALSE,,uncertainty,0,0
0.482117081,0.517882919,"This invitation does not come to every generation.  And it is our rare privilege to be born in an age of testing and decision. We are living in one of the great watershed periods of history, which may well fix the pattern of civilization for many generations to come.  God has set for us an awesome mission:  nothing less than the leadership of the free world.",994_11,0.035765838,FALSE,,uncertainty,0,0
0.590825496,0.409174504,One final comment. I will bet all of you in Pascagoula had a tremendous Fourth of July celebration when we celebrated our Nation's 200th birthday. Wasn't it a great day? Wasn't it wonderful?,2441_9,0.181650992,FALSE,,uncertainty,1,1
0.494042365,0.505957635,"We'll protect America by leading the cause of freedom. I believe in the transformational power of liberty. I want you to remember what has taken place in Afghanistan in a short period of time. That country has gone from darkness to light. Three-and-a-half years ago, young girls couldn't go to school. If their mothers did not toe the line of the ideologues of hate who ran Afghanistan, they were whipped in the public square and sometimes executed in a sports stadium. Because we acted in our self-interest, because we upheld doctrine, 25 million people in Afghanistan are free. Millions went to vote in a Presidential election. The first voter was a 19-year-old woman in Afghanistan.",2004-10-23-remarks-jacksonville-florida_26,0.01191527,FALSE,,uncertainty,0,0
0.000157473,0.999842527,"I ask you to judge for yourselves. I ask you to hear Mr. Nixon's own words, to heed his record, and then to decide if he has been fair and open with the people. In 1968, the American people voted to end the war. Mr. Nixon was elected on a promise of peace. And since then, every measure of public opinion has carried a rising cry for peace.",2300_10,0.999685053,FALSE,FALSE,random,0,0
0.54688069,0.45311931,"Our country now has only 16 percent of its workforce in manufacturing, as compared with 28 percent for the Japanese and 32 percent for the Germans. Four years ago we were asked to trust Mr. Bush when he promised that the next century will be """"an American century."""" But over the past eleven and a half years, while the Reagan-Bush-Quayle team have been in charge of America's economic policy, we have gone from first in the world in wages to 13th, and the latest census figures plainly show that over two-thirds of the American people are working harder for less money than they were making ten years ago.",2991_10,0.093761379,FALSE,,uncertainty,0,0
0.000204125,0.999795875,"And what is the result? Far from being destroyed, al Qaeda has spread, with thousands of militants plotting and planning in 60 countries... forging new relationships with at least 20 extremist groups in the Middle East, Africa and Asia. Global terrorism is increasing, not receding. Since 9/11, the number of significant terrorist attacks has jumped to the highest level in 20 years.",2004-10-20-waterloo-iowa-0_41,0.999591749,FALSE,FALSE,random,0,0
0.563460979,0.436539021,"But we do believe in something called opportunity. We believe in a country where hard work pays off, where responsibility is rewarded, where everybody gets a fair shot and everybody is doing their fair share and everybody plays by the same rules. We believe in an America where no matter who you are or what you look like or where you come from or who you love, you can make it if you try. That's what I believe. That's why I'm running for a second term as President of the United States of America.",2012-09-26-rally-kent-ohio_10,0.126921958,FALSE,,uncertainty,0,1
0.400934253,0.599065747,But just let me give you this--as I conclude here--a few differences between Bob Dole and Bill Clinton. I support an amendment to protect the flag of the United States. And he is opposed to it.,3357_31,0.198131494,FALSE,,uncertainty,0,0
0.367904124,0.632095876,"Here in North Carolina, in 1585, 108 brave men established the first English-speaking colony of the New World. When the next settlers arrived, that colony had disappeared. But the daring of those men--the spirit which conquered America's first frontier--has never disappeared from North Carolina or from America. And I come here today to summon those same qualities of courage and strength and determination to the conquest of America's new frontier--the frontier of the sixties.",1505_0,0.264191752,FALSE,,uncertainty,0,1
0.395550379,0.604449621,"I love this country. And you guys do too. I know that your — your being out here today, you're not doing this just because I have a great speech, all right.",2012-09-14-event-painseville-ohio_34,0.208899243,FALSE,,uncertainty,0,0
0.38545078,0.61454922,"But we acted. I understand that when somebody's got more money in their pocket, they're likely to demand an additional good or a service. And when you demand an additional good or a service in our marketplace, somebody is going to produce it. When somebody produces it, somebody is likely to find a job. The tax relief we passed is working. The tax relief we passed has got this economy growing again.",2004-10-26-richland-center-wisconsin_15,0.22909844,FALSE,,uncertainty,0,0
0.433517113,0.566482887,"This election will also determine how America responds to the continuing danger of terrorism. Since the terrible morning of September the 11th, 2001, we have fought the terrorist across the Earth, not for pride, not for power, but because the lives of our citizens are at stake. Our strategy is clear. We're defending the homeland. We're transforming our military. We're strengthening our intelligence services. We're staying on the offensive. We're striking the terrorists abroad so we do not have to face them here at home.",2004-09-03-west-allis-wisconsin_36,0.132965774,FALSE,,uncertainty,0,1
0.547387872,0.452612128,And when I'm elected I will not sell access to the White House. I won't charge you to sleep in the Lincoln bedroom. That's one of the allegations floating around out there. And I'll tell you what I mean and I'll follow through. I'll keep my word to the American people. And I will respect--I'll respect the men and women who wear the uniform of the United States of America.,3352_23,0.094775745,FALSE,,uncertainty,0,0
0.000125509,0.999874491,"And finally, my agenda won't be complete until we bring change to one of the most change-resistant institutions in America, the government. I call my idea """"right-sizing"""" government. But whatever we call it, I know you'll agree, government is too big, and it spends too much. Here's where I have a major difference with the governor of Arkansas. He wants to make big government even bigger. To be precise, he's already on record for at least $220 billion in new spending and $150 billion in new taxes, just for openers. Now, my opponent likes to tell you he'll only raise taxes on the rich. But I'll tell you this, his taxes, he's going to end up taxing all working Americans for the same reason outlaw Willie Sutton robbed banks: because that's where the money is. I don't think people are undertaxed; I think government spends too much. That's why my agenda includes a new idea to drive down the deficit by giving you, the American taxpayer, if you want to do it, power to earmark a full 10 percent of your federal dollars for one purpose and one purpose only: to pay down the national debt. If the Congress won't cut that deficit, let the voters do it.",3081_11,0.999748983,FALSE,FALSE,random,0,0
0.604587351,0.395412649,"Listen, the world we live in is changing. I understand that. When our fathers were coming up, they generally had one job, one career, one company, paid one pension plan, and one health care plan. The world we live in is different. It's changing. People have more than one career. They change jobs several times. Perhaps the biggest change of all is the workforce has changed. Women work inside the house now and outside the house. This is a changing world. And yet, many of the fundamental systems of our Government, health care and the Tax Code and pension plans and worker training, were designed for yesterday, not tomorrow. Think about that.",2004-09-13-creek-michigan-0_17,0.209174703,FALSE,,uncertainty,0,0
0.000973467,0.999026533,"For four years, we've heard a lot of talk about values. But values are not just words. They're what we live by – faith and family; the ability to work and send your kids to college; responsibility from all; opportunity for all; and the most important value of all – that we are all created in the image and likeness of God. I first learned these values at home from a strong, caring mother who taught me the importance of service to God, family and community.",2004-09-15-gala-washington-dc_12,0.998053066,FALSE,FALSE,random,0,0
0.369078003,0.630921997,"When Abraham Lincoln became president--we now take it for granted that we won the Civil War to keep our country unified, that the Emancipation Proclamation became real in the lives of our people. It was a miracle that it happened. Lincoln's own wife lost three brothers fighting for the South. The country was split across. He literally gave his life to preserve the union. We take for granted something that could have been very, very different, and none of us would be here today in the way that we are had that not happened.",3013_34,0.261843993,FALSE,,uncertainty,0,1
0.600534181,0.399465819,"I think the United States is still capable of achieving greater heights than we have ever achieved in the past. It is still capable of building all the defenses that we need, and all the schools and hospitals that our people require, and help stabilize the non-Communist world at the same time.  We have our share of low-paid workers and poor housing, but ours is the exception and yours is the rule. And our teachers and other citizens who may on occasion complain would not for the world change our system to yours. Whatever propaganda value you may seek in enticing two defectors across your borders in recent weeks, the fact of the matter is: since the end of World War II, the steady flow has been from the Communist world to freedom across the Iron Curtain. For people around the world know, Mr. Khrushchev, that while you may learn on occasion to bring a man back from outer space alive, you rarely bring them back from Siberia.",1498_11,0.201068362,FALSE,,uncertainty,0,0
0.921089495,0.078910505,"In this century the Republicans have had three or four campaign slogans, """"Stand Pat With McKinley,"""" """"Return to Normalcy With Harding,"""" """"Keep Cool With Coolidge."""" The slogans for the Democratic party, on the other hand, have been the New Freedom, the New Deal, the Fair Deal, and Adlai Stevenson's New America. I come in 1960 talking about the new frontier. The new frontier is not the things that I am promising to do for you if I am elected president. The new frontier consists of the things that we are asking all of us to do for this country in the 1960s. This is a great country, but it deserves the best that we have. I suppose thirty or forty years ago, before the second administration of Woodrow Wilson, people who lived in this valley worried about their farms and their jobs, and now we worry about your farms and your jobs, but we worry about Cuba and the Congo and Indonesia, and the security of families, and the chances for peace. I ask your help in this campaign. I run for the office of the presidency not saying that if I am elected life will be easy, but I can promise you that I have a deep conviction, and I know that you share it, that we can do better than we are doing. If we can be stronger than we are, we can stand far more around the world than we do today. I am chairman of the Subcommittee on Africa of the Senate Foreign Relations Committee, and I can tell you that twenty or twenty-five years ago, African leaders quoted Lincoln, Jefferson, and Franklin Roosevelt. They don't quote anybody in America today. They look at Peking and Moscow, and wonder which road they should take. I think we have to reestablish ourselves as a vital and vigorous society, concerned with the needs of our own people and holding out a helping hand to those around the world who look to us for friendship and assistance.",1475_1,0.842178991,FALSE,FALSE,random,0,0
0.591955098,0.408044902,"In sixty-six projects across the state, training programs are helping develop new skills for new jobs.  We have trained almost a thousand men and more than three-fourths of them are now employed. We have worked with local officials to establish new industry and services, especially in the fields of conservation and water pollution control and small business loans.  And the new Economic Opportunities Act, our poverty program, will give a further boost to the great economy of the great state of Maine.",1910_15,0.183910197,FALSE,,uncertainty,0,0
0.516089724,0.483910276,"But in many places the mighty music has been all but silenced. Where once there was the great, confident roar of American progress and growth and optimism, there is now the eerie, ghostly silence of economic stagnation, unemployment, inflation, and despair. If you are like most Americans, you and your family know the sound of that silence.",2698_1,0.032179449,FALSE,,uncertainty,0,0
0.400477005,0.599522995,"We have tried to find jobs for every man and woman that wanted to work, and 5 million more people are working today than were working when Jack Kennedy and I took the oath of office four years ago. We have tried to improve the working conditions and the standard of living for all of our people.  And the working people of this country in the last 11 months that I have been president drew $60 billion more in wages than they did the eleven months before, after taxes.  We are working fewer hours per day and fewer days per week, and we have more leisure time.  The average manufacturing wage is $104 per week, which is the highest in the history of the United States for our working people.",1991_4,0.19904599,FALSE,,uncertainty,1,1
0.548164479,0.451835521,"This young century will be liberty's century. By promoting freedom at home and abroad, we'll build a safer world and a more hopeful America. By reforming our systems of Government, we will help more people in our country realize their dreams. We will spread ownership and opportunity to every corner of the country. We will pass the enduring values of our country on to a new generation. We will continue to lead the cause of freedom and peace.",2004-09-16-st-cloud-minnesota_60,0.096328957,FALSE,,uncertainty,0,0
0.463806093,0.536193907,"Lee Iacocca once told me that's the only way to make sure exactly what you want to happen is happening. The way I see it, YES to America is going to be more like a movement than a program. I hope that involvement in Yes to America will be understood as a patriotic act-- an act that says in and of itself, """"I love my country, and I recognize that the immutable fact of a healthy democracy is that my fellow citizens are not just colleagues, not just fellow passengers on a journey, but my brothers and sisters. And we are a family. And families help their own."""" ",2965_16,0.072387814,FALSE,,uncertainty,0,0
0.5910223,0.4089777,"And under that leadership, this country will take a new direction, and so will the whole world--because what America does affects this whole world.The choice that we make--the choice that we make in this election will be the very thing that Abraham Lincoln was talking about when he said America was the last best hope on Earth. We are not merely choosing for ourselves.  We are choosing for generations yet unborn.  And we are choosing for a whole world.",2123_53,0.182044601,FALSE,,uncertainty,0,0
0.507937994,0.492062006,"I know the people of Florida will always remember the nurses and others who have worked incredibly long shifts at shelters to care for the elderly and the vulnerable. The people of this State are overcoming adversity, once again. The Government is responding with needed resources. Businesses and community and faith-based groups are helping to speed the recovery. And in tragedy, the people of this State and the people across America are responding with goodness and generosity.",2004-09-08-center-miami-florida_9,0.015875987,FALSE,,uncertainty,0,0
0.458458642,0.541541358,"After that day at Gettysburg we went back to Camp David, and you know the rest. We hammered out a peace agreement between Egypt and Israel. We Americans work for peace not just to do a favor to others, but because we want our own children and our own grandchildren to live in peace. That's why we must keep America strong, and that's why we must work for arms control, to stop and prevent a nuclear war that might mean the end of ourselves and all we love. And that's why we've opened full diplomatic relationships with the largest nation on earth, China; and that's why we fought for democracy and for justice in Africa; and that's why we struggle to make our nation energy-independent, so that no nation might be tempted to risk the peace by trying to blackmail the United States of America.",2548_21,0.083082716,FALSE,,uncertainty,0,0
0.404304913,0.595695087,"Thank you. You know, thirty years ago President Eisenhower came here to Charlotte. And he said that sometimes he found his job difficult, but what inspired him was the encouragement he got from the people in places like this. And he said, looking out at you, the people of Charlotte, """"The heart of America is always sound, and America's judgment... is always correct. And if a president knows that,"""" he said, """"and hews to the wisdom of the people, then he can be certain that in the long run he will have done his job well.""""",2817_26,0.191390173,FALSE,,uncertainty,0,1
0.541791847,0.458208153,"Beyond the war, there is hope in Vietnam. This is a nation of vigorous, exceptionally able, highly intelligent people. Given at last the conditions of freedom and respite from war, they have the capacity to make their nation a showcase.",2200_26,0.083583693,FALSE,,uncertainty,0,0
0.552567059,0.447432941,"MR. ROMNEY: You know, I love that cheer. I love that chant because you're absolutely right. What's going to make this country come back are the principles of the United States of America, the principles that made us the hope of the Earth. And now it's going to come back with new leadership. I told you I'm going to do five things and I want you to know what they are so when your friends ask you why are you voting for Mitt Romney you can say, look, the things that he's going to do that are going to get this economy going.",2012-09-07-nashua-new-hampshire_17,0.105134118,FALSE,,uncertainty,0,0
0.416013528,0.583986472,"Now, rebuilding the economy has also allowed us to restore our ability to keep the peace. The future of America relies completely on the state of our preparedness. We're not out for any territorial gain or to impose ourselves on anyone but, believe me, America must never again let its guard down.",2773_15,0.167972944,FALSE,,uncertainty,0,0
0.465558651,0.534441349,"Thank you, Dawn, for the power of your example and for your fine introduction, but mostly because you embody what the American Dream is all about and the role of education in the American Dream. I know all of you here who are students must have been very proud when Dawn Roberts was up here speaking, but I was proud just to be an American, to know that we have people like this and that there are opportunities like this school has given her to make the most of her own life. I'd like to thank all the military people who serve our country, who live in this area. And I'd like to thank all the people who work for Sallie Mae here, who have worked so hard to make college education affordable. I want to thank Governor Lawton Chiles for being my friend of many years and for what he said today. A lot of people say, well, why are you going up there, they never vote for Democrats? And I said, well, I remember when Lawton Chiles ran for governor in 1994. The Republicans said it was their year and that people in Florida would never reelect him. He kept coming up here and saying that he was going to remind everybody that the """"he-coon"""" walked just before the light of dawn, and I figured if I came up here, maybe I could find myself a he-coon. So I'm looking around trying to find one.",3198_2,0.068882699,FALSE,,uncertainty,0,1
0.591318689,0.408681311,"What I said yesterday I really mean. I know there has got to be sorrow, and you see that, and the President has seen that today in the eyes, the faces of a lot of the folks he's met. And that sorrow is appropriate; we've suffered some loss. Luckily, we haven't suffered that much loss of life, and we thank God for that. But we have suffered losses, and this is the worst storm that I've seen in my lifetime in this State. But we cannot permit that sorrow to replace the resilience that I know all New Jerseyans have. And so we will get up, and we'll get this thing rebuilt, and we'll put things back together, because that's what this State is all about and always has been all about.",2012-10-31-brigantine-new-jersey_5,0.182637378,FALSE,,uncertainty,0,0
0.435868938,0.564131062,"You know, he's given quite a few answers about that vote, and finally, at one time he just said, """"The whole thing was a complicated matter."""" My fellow Americans, there is nothing complicated about supporting our troops in combat. I thank our troops. I thank the families of our troops. And I thank the veterans who have set such a great example to our troops.",2004-10-26-dubuque-iowa-0_19,0.128262125,FALSE,,uncertainty,0,0
0.393855333,0.606144667,"I have seen hate for America, not only in the Kremlin, but in the eyes of Communists in our own country, and on the ugly face of a mob in Caracas. I have heard doubts about America, expressed not just by Communists but by sincere students and labor leaders in other countries, searching for the way to a better life and wondering if we had lost the way. And I know, my fellow Americans, I know tonight that we must resist the hate.  We must remove the doubts, but above all we must be worthy of the love and the trust of millions on this Earth for whom America is the hope of the world.",1748_53,0.212289333,FALSE,,uncertainty,0,0
0.482616727,0.517383273,"I don't criticize present actions merely because I enjoy criticizing. I criticize them only because I think that there is a better way to do it. This is a great country, but I think it can be greater. This is a great state, but I think it can be greater. All of those who are satisfied with things as they are, who feel that the balance of power in the world is moving with us and not with our adversaries should vote for the Republican party. But all those who retain a sense of adventure, who feel we can do better, who want to start moving again, I hope they join with us.",1452_2,0.034766547,FALSE,,uncertainty,1,0
0.398448074,0.601551926,"And the facts show good progress. Today, farm foreclosures are near an all-time low. Today, more farm operators own their farms than ever before. Today, the value of farm lands is at an all-time high. Today, farm income is at a billion-dollar rate above last year. ",1401_30,0.203103852,FALSE,,uncertainty,0,0
0.511773086,0.488226914,"I noticed, for example, that the football team--I think they are the Tom Cats, aren't they?  I knew I had the name right when Happy Chandler smiled right there.  I noticed that they were number two, with the possibility of being number one.  Now, football is a great game, and everybody wants to be number one.  But there is certainly nothing wrong about being number two.  But let me tell you, in the kind of world in which we live, let the United States of America never be number two.  Let's always be sure of that.",2343_26,0.023546172,FALSE,,uncertainty,0,0
0.00017398,0.99982602,"Audience members. Boo-o-o! The President. Well, September the 11th changed me. It changed my view of the world and how we must defend ourselves. I remember standing in the ruins of the Twin Towers on September the 14th, 2001. It's a day that will be forever etched in my memory, the sights and the sounds. I can remember those voices of the workers in hardhats yelling at me, """"Whatever it takes."""" I remember looking in the eye of a fellow who grabbed me by the arm, and he said, """"Do not let me down."""" Ever since that morning—ever since that day, I wake up every morning trying to better figure out how to protect America. I will never relent in defending this country, whatever it takes.",2004-10-30-minneapolis-minnesota-0_35,0.99965204,FALSE,FALSE,random,0,0
0.396686826,0.603313174,"Ladies and gentlemen, the United States is solvent and strong when 155 million independent, free Americans are united.  Now, I do not mean united in all of the details of method, of practice, procedures, or, indeed, of many important problems in our lives.  There are different approaches, and in more than one problem, different solutions can be correct.  But I mean united in our trust, in our faith, in our conviction that our government, is leading us surely and decently toward a peace of honor, a peace that provides security and one that will make free all of the independent capabilities and ambitions and will allow us each in our turn to add to the might, the glory and the future of America.  If we have that kind of a government then these things can be done, but if you are distrustful of our government and you will not give it your support in these basic issues of aspiration, of faith, of purpose, of objective, then we are not going to have peace. ",1229_12,0.206626349,FALSE,,uncertainty,0,0
0.000114545,0.999885455,"Then, fifteen years later, in the Taft-Hartley Act, the labor injunction--the process of haphazard prejudgment--was disinterred. No showing of need was made for it, and that tyrannical power to have men and women ordered back to work in smothered silence has no place in today's labor law.  My fifth, and the last point that I presume to make to you, is that new methods must be found for settling rational emergency disputes. ",905_25,0.99977091,FALSE,FALSE,random,0,0
0.449189694,0.550810306,"That is what built America into the most prosperous, generous nation on earth. And that is what my program is all about--trusting the people--not the government, the people--and giving them back more of the resources they need to get the job done. The choice in this election is between two distinct visions of government and of America's future.",3318_8,0.101620612,FALSE,,uncertainty,1,1
0.395336856,0.604663144,"My life was so simple. I had a beautiful, simple life. It was going.",2016-10-12-pavilion-ocala-florida_81,0.209326288,FALSE,,uncertainty,0,0
0.520613808,0.479386192,"And I approve this message because in the coming weeks, we, as Americans, have a really big choice to make, not just between two candidates or two political parties, but between two different visions of where we need to take this country. I believe that as a nation we're moving forward again. We're not where we need to be—not yet. We've got a lot more work to do—a lot of folks unemployed, housing market's still weak in some places—a lot of work to do to make the middle class more secure. But the question right now is, whose plan is going to keep us moving forward?",2012-09-28-2012-fundraiser-5_6,0.041227616,FALSE,,uncertainty,0,0
0.626314062,0.373685938,"So I say let us have a campaign of faith, not a campaign of fear and despair, but a campaign of hope and promise. Let us have a campaign of faith in our own character and faith in our country's increasing purpose--faith in our principles. That beautiful hymn that you heard here today, """"Come, Come, Ye Saints, All Is Well""""; come, come, ye Americans, there is a great reservoir of goodness and strength in this land that waits to be called.",2042_38,0.252628124,FALSE,,uncertainty,1,1
0.000151032,0.999848968,"Now, my friends, I must frankly admit one thing. I cannot find the choice--the choice between going forwards or going backwards--a very hard one to make. I have never found it so in all my experience--in whatever part of the world I have tried to serve my country, in whatever office I have held. But it does seem that a lot of politicians--especially at this time of year--regard it as their main business to make simple choices seem extremely hard.",1407_5,0.999697937,FALSE,FALSE,random,0,0
0.47592427,0.52407573,"This is — this is who we are. We're a nation that gives of ourselves to things that we love that are greater than us — our families, our faith, the future of our country. We are a patriotic people. We live for large things and we give to large things.",2012-10-24-event-reno-nevada_36,0.04815146,FALSE,,uncertainty,0,1
0.439930015,0.560069985,"In this century, amid all the wars and bloodshed, we have struggled to advance the cause of democracy and to support those who are seeking it. And, now, for the first time in history, 61 percent of the world's nations, and for the very first time in the last couple of years, over half of the people on the face of the globe live in democratically-elected--under democratically-elected leaders in free countries. That's a remarkable thing. This never happened before.",3263_5,0.120139971,FALSE,,uncertainty,0,0
0.442223422,0.557776578,"From the Minutemen at Lexington and Concord to the heroic Guardsmen and women who were critical to our victory in the Persian Gulf War, you have done your part to keep this nation's ancient commitment to preserve the blessings of liberty to ourselves and to our posterity. This morning I want to talk to you, the citizen-soldiers of America, as soldiers and as citizens. One of my proudest duties as governor is to be commander-in-chief of our National Guard. They have always been a source of great pride and honor to all the people of our state, whether fighting in the Gulf War, training in Europe or Central America, or saving the people of our state from misery and death.",2998_2,0.115553156,FALSE,,uncertainty,0,1
