Predictions_prob_1,Predictions_prob_0,text,speech_par_id,uncertainty,already_annotated,already_sampled,drawn,label_yl,label_bb
0.437652512,0.562347488,"Men who work as hard as people do in industry, on the farm, in the office, why does our dollar have to become so inflated that now a basket of food that only in 1940 cost us $10 costs us $24.50.  It is not funny at all, and I don't know any funny words to make it sound ridiculous. Finally, ladies and gentlemen, suppose all of these other things couldn't be helped.  Is it funny that we have to put up with corruption?  Is it funny that we have to put up with people in the Internal Revenue Bureau, the tax collectors' offices that have taken their share of your taxes and not even allowed all of them to get to Washington?  That is the kind of thing we are talking about.  That is what I mean when I say I agree with the Democratic nominee who says there is a mess in Washington.  Of course I agree with him.  The purpose of the crusade is first to clean out that mess.  That we can do by our votes.  Having done that by our votes, ladies and gentlemen, then we have four years to reestablish in Washington, to reestablish throughout every governmental office that extends down from Washington to the remotest hamlet of this whole country the kind of government and the kind of officials in government that will make each and every one of us proud of them.  When we hold up our heads again because we say """"We have got honest government, government that the people abroad respect, a government that is working for us and not trying to work over us,"""" that is exactly what the crusade is all about.",1119_5,0.124694976,FALSE,,uncertainty,1,0
0.557061702,0.442938298,"I'm asking for your help to finish the job. And if you'll stand with me and work with me and knock on some doors for me, make some phone calls with me, if you'll vote for me, New Hampshire, we'll win New Hampshire again. We'll win this election. We'll finish what we started and remind the world why the United States of America is the greatest nation on Earth.",2012-10-18-manchester-new-hampshire_70,0.114123405,FALSE,,uncertainty,0,0
0.000191057,0.999808943,"Now, there are so many issues we need to take on together, and that's why we're here today. Because in just 48 days – can you believe it, 48 days – Americans will go to the polls and choose our next president. Well, I hope so. I hope so. I want to just stress that our campaign is about the fundamental belief that, in America, every person, no matter what you look like, who you are, who you love, you should have the chance to go as far as your hard work and dreams will take you. And that is the basic bargain that made our country great, and it's our job to make sure it's there for you and future generations.",2016-09-21-center-orlando-florida_10,0.999617886,FALSE,FALSE,random,0,0
0.37065368,0.62934632,"First, strength for the United States and its restoration, respect for the United States which is now at an all-time low around the world. We will restore that respect. The American flag isn't going to be a doormat for anybody when we get into the presidency. But once we do those things, once we have that strength, once we have that respect, then the president of this country must negotiate, and he will, negotiate with the leaders of the Soviet, negotiate with our allies and friends throughout this world, so that we can defuse the trouble spots, so that we can develop the new areas of agreement where it is possible and the new areas of preventive diplomacy where agreement is not possible.",2177_24,0.25869264,FALSE,,uncertainty,1,1
0.000180438,0.999819562,"So let's take that $4 billion, and let's invest it in wind and solar, clean coal technology. Let's help farmers and scientists harness the power of biofuels. Let's put construction workers back to work retrofitting our buildings and our homes so they waste less energy. Let's go after a hundred-year supply of natural gas that's right beneath our feet. We can create hundreds of thousands of new jobs and improve our economy, and we can cut in half our oil imports by 2020. That's the goal that I am setting. That is what we're fighting for. That's why I'm running for a second term.",2012-09-26-rally-kent-ohio_25,0.999639124,FALSE,FALSE,random,0,0
0.618971284,0.381028716,"Most of our children, who are sound and sensible, can take all this and leave it alone. But among a minority--and this minority has grown bigger in recent years--there is emerging a frightening spirit of cynicism, arrogance, wanton destructiveness, a toying with violence; and, underlying all this, a sense of disrespect for the standards of the past, and a carelessness about the future. Another measure of this failure emerging in the now familiar statistics which show that our schools and colleges are not meeting the growing demands of our country: specialists, for young men and women trained to do the important jobs of our society: to be scientists, engineers, doctors, nurses, social scientists, technical experts; above all, teachers.",1348_14,0.237942567,FALSE,,uncertainty,0,0
0.000120656,0.999879344,"Now, the senator mentioned my opponent, so I will, too. My opponent's approach to this problem, to your jobs, is doublespeak. When Bill Clinton spoke in Pennsylvania, he said what the Sierra Club wanted to hear. They concluded that Governor Clinton was, quote, """"promising the protection of old-growth forests in the Pacific Northwest."""" And then, when he heard I was coming here, Mr. Clinton cynically held out false hope to timber families by promising, get this, another meeting.",3087_23,0.999758688,FALSE,FALSE,random,0,0
0.533033353,0.466966647,"Mr. Nixon in these dangerous and difficult times has chosen to run on platforms and slogans which emphasize our present security, which emphasize that we have never had it so good, which state that our prestige has never been higher and that of the communist system never lower, that all things that must be done are being done in their own good time and in good measure, and what we must do is continue in the future what we have done in the past.  I want to make it very clear that I could not disagree more with this approach to the great public questions, not only of surviving, enduring, and prevailing, but also which go to the life of freedom around the globe.  I do not run on the slogan """"we have never had it so good.""""  I run on the slogan that we are going to have to do much better.",1653_8,0.066066706,FALSE,,uncertainty,1,0
0.583171601,0.416828399,"How will we find our way forward? How will we keep America safe, and keep the American Dream alive? I believe we begin by giving this country we love a fresh start. This morning, I would like to give you as a plainly as I can the summary of my case on how â€“ together â€“ we can change America.",2004-10-29-orlando-florida-2_1,0.166343203,FALSE,,uncertainty,0,0
0.495941229,0.504058771,"Our economy has been through a lot. See, that stock market was in serious decline 6 months prior to my inauguration. That stock market decline foretold a recession. And then we had some corporate scandals. By the way, we made it clear, we're not going to tolerate dishonesty in the boardrooms of this country. And then we got attacked, and those attacks hurt our economy. We lost about a million jobs in the 3 months after September the 11th.",2004-10-23-fort-myers-florida_28,0.008117542,FALSE,,uncertainty,0,0
0.426735852,0.573264148,"Farmers are tired of the wasteful spending, higher costs, and ever- mounting taxes which are the inevitable partners of inflation in the hands of an irresponsible administration. Southern farmers, like anyone else, want to call a halt to all this.  They want a change.  They can help get that change on November 4.",1242_14,0.146528296,FALSE,,uncertainty,0,0
0.394683899,0.605316101,"I want to put every American child on the ladder of success: a great education, and a high-paying job. Here are some more amazing things we are going to do for our country starting in 2017: We are going to have the biggest tax cut since Ronald Reagan; eliminate every unnecessary regulation; end common core; repeal and replace job-killing Obamacare; make childcare affordable; save the 2nd amendment; support the men and women of law enforcement; rebuild our depleted military and take care of our vets; and appoint Justices to the Supreme Court who will uphold and defend the Constitution of the United States.",2016-10-05-pavilion-henderson-nevada_44,0.210632202,FALSE,,uncertainty,0,0
0.477619191,0.522380809,"Four years ago George Bush said we would be better off today than we would when he was elected. Average annual income in Colorado is down by over $2,000. The number of families in poverty is up by 200,000. The number of children in poverty has increased by 60 percent. Hospital costs have increased by 152 percent. And high school graduates are down.",3002_4,0.044761619,FALSE,,uncertainty,1,0
0.582415494,0.417584506,"And now, I'm sure, many people say: """"Well, now, Mr. Nixon, that's all well and good.  Suppose we do have peace, what's going to happen at home here?  What about our jobs?  What about our schools?  What about the housing, the medical care that we all want?  Are we going to move forward?""""  Some of you might have been reading the papers that said: """"Has America been standing still these last seven and a half years?  Do we have to go back to the policies of Truman that Mr. Kennedy advocates in order to get going again?""""   All that I can say is this.  Anybody who says America has been standing still hasn't been traveling around America the last seven and a half years.  He hasn't seen the fact that we've built more schools, more houses, that we've had better jobs, greater progress in these seven and a half years than in any seven and a half years in history, and we're going to continue to build even greater progress in the future under our leadership. ",1802_10,0.164830989,FALSE,,uncertainty,0,0
0.495806245,0.504193755,"The mayor of your great city, Mayor Curran, was kind enough to greet me and welcome me here.  I want to express to him, as I have before, my thanks for the leadership that he gives to one of the great metropolitan areas of America. We are going to build the better America that we want.  We are going to build the kind of America we want in cities like San Diego.  And when I see a mayor like Frank Curran, I know the job can be done, because he is proving it can be done.    ",2111_2,0.00838751,FALSE,,uncertainty,0,0
0.000249603,0.999750397,"We have a dangerous arms race.  One MX missile contains more explosive power than all the bombs dropped by all sides in World War II plus Hiroshima and Nagasaki.  Of course the Soviets are tough and ruthless, but we must meet them, as all past presidents have, on the common ground of survival.",2754_7,0.999500794,FALSE,FALSE,random,0,0
0.451240861,0.548759139,"There is no point in telling the more than 5 million unemployed Americans, the 3 million Americans who work part-time, the farmers with the declining income or the coal miner in southern Illinois or in Kentucky or West Virginia or Pennsylvania, who has been out of work for months, that he never had it so good.  This country will never get action unless we first face the truth.   Secondly, I have tried in this campaign to set before the American people their unfinished agenda, the task which Franklin Roosevelt could not have foreseen in the 1930s, the task which President Truman could not complete by 1953.  We have, for example, a minimum wage of one dollar an hour, and there are millions of Americans who do not even receive it.  I believe $1.25 an hour is necessary.  ",1721_5,0.097518279,FALSE,,uncertainty,0,1
0.000378717,0.999621283,"We're going to invest in the job training and lifelong education programs that will prepare all Americans, including veterans, to take on--and beat--our foreign competition. We're going to create a National Partnership for Affordable Housing that will help all Americans, including veterans, to find decent and affordable places to live, and we're going to end homelessness in America. And we're going to have a top notch veterans' health care system, because we know it's important not only for our veterans, but for America, as well.",2890_20,0.999242566,FALSE,FALSE,random,0,0
0.438438452,0.561561548,"We are going to start making things in America again. As part of our plan to bring back our jobs, we are going to lower our business tax from 35 percent to 15 percent. We will lower taxes massively on all Americans – Hillary will raise your taxes massively. Our biggest reductions will be for the working and middle class – this includes letting parents deduct the cost of childcare.",2016-10-15-portsmouth-new-hampshire_18,0.123123096,FALSE,,uncertainty,0,0
0.412328292,0.587671708,"We shall not move this country forward if this nation of ours is to be plagued by those who are denied free speech, if it's to be plagued by those who are denied freedom of assembly, if it's to be plagued by those who seek to shout down those who express the voice of reason.  I must say that I think this is anything but convincing.  It's hardly disturbing, and frankly it's ridiculous.",2019_4,0.175343416,FALSE,,uncertainty,0,0
0.628330476,0.371669524,"That's what's missing now, and that's what this country needs again.  We need a president who will bring us back together as a nation, as a community, as a family where we care for one another. Over these last twenty years, you've allowed me to represent you in so many ways.  All during those years, we've been together, haven't we?  In happy times, in sad times, in victory and defeat.  We've always worked together.",2764_34,0.256660951,FALSE,,uncertainty,0,0
0.402504391,0.597495609,"The result is that the Soviet Union today is number one in outer space.  The difference between Franklin Roosevelt's response at the beginning of World War II and this administration's response to this question in the middle fifties, in my opinion, indicates a basic difference between the two political philosophies that are now contending.  I could not possibly say what the problems will be in the 1960s that are going to face the United States, that are going to be new.  No one knows.  Dwight Eisenhower and Adlai Stevenson did not run on the question of outer space in 1952, nor did Wendell Willkie and Franklin Roosevelt run on harnessing the atom in 1940.  There are going to be problems entirely new in space, in the air, in the water, under ground, in men's minds.  In 1957 we had more people in West Germany in U.S. embassies than we did in all of Africa, because no one imagined in 1953, 1954, and 1955, and 1956 that Africa would come to be one of the most important continents of the world.  We have in the whole foreign service today twenty-six Negroes, out of 6,000 people.  And yet a majority of the world is colored, and Africa will hold one-fourth of all the votes in the general assembly.",1627_3,0.194991218,FALSE,,uncertainty,1,0
0.389981441,0.610018559,"American workers saw their paychecks squeezed, even as corporate profits were rising and CEO salaries exploded. The guaranteed security of pensions and health care started slowly to disappear. And these fundamental changes in the economy—the rise of technology and global competition—these changes are real. We can't wish away these challenges. But here's what I know, Nevada. We can meet these challenges. This is America. We've got the world's best workers and the world's best entrepreneurs. We've got the world's best scientists and the world's best researchers. We've got the best colleges and the best universities. And we've got the most innovative spirit. We've got everything we need to thrive in this new 21st-century economy. And there's not a country on Earth that would not gladly trade places with the United States.",2012-11-01-las-vegas-nevada_16,0.220037117,FALSE,,uncertainty,0,0
0.438306174,0.561693826,"At a moment like this, the last thing we can afford is four more years of the tired, old theory that says we should give more to billionaires and big corporations and hope that prosperity trickles down to everyone else. The last thing we can afford is four more years where no one in Washington is watching anyone on Wall Street because politicians and lobbyists killed common-sense regulations. Those are the theories that got us into this mess. They haven't worked, and it's time for change. That's why I'm running for President of the United States.",2008-10-29-raleigh-north-carolina_8,0.123387653,FALSE,,uncertainty,1,0
0.450776115,0.549223885,"There has been a 31 percent increase in the cost of production, farm debt is up 90 percent, and 903 thousand farms have disappeared from the countryside just since 1960. Some ten instances of intentional depression of farm prices have been documented by the Republican Task Force on Agriculture in the House of Representatives, so I need not repeat them here. Suffice it to say that the present administration's record is a sad and sorry one--and rural America knows it.",2158_8,0.09844777,FALSE,,uncertainty,0,0
0.000150809,0.999849191,"And that surprised me. Surprised you too? Surprised him, too.",2016-08-09-north-carolina-wilmington_109,0.999698382,FALSE,FALSE,random,0,0
0.597993628,0.402006372,"In an age when the Soviet Union ruthlessly persecutes the Jews, when the right to emigrate, which ought to be the right of every human being, has been reduced to the thinnest trickle. When the official United Nations passes resolutions equating Zionism with racism, and so many of its institutions routinely vilify the Jewish state of Israel. When the misguided would make Christianity a test of American citizenship.",2768_4,0.195987255,FALSE,,uncertainty,0,0
0.00171277,0.99828723,"The administration has failed to realize one fundamental fact: the industries which comprise the industrial base of America, and the people who are employed by those industries, must have the tools with which to produce more and to produce more efficiently. That fact has always been the basis for the economic strength of America; it is a fact now, and it will continue to be so. The outstanding example of the economic problem--and the outstanding potential for solving the problem--is the steel industry. In the administration of President Eisenhower, the American steel industry was the world leader in production and in technology. Since then, the trend has been one of gradual strangulation of the steel industry by Democratic administrations which have chosen to see American steel mills reduce operations or go out of business entirely, to ignore subsidized imports, to see Japanese, European, or other foreign steel workers take the jobs of American steel workers. The effects of these policies are visible today in scores of cities and towns which depend upon steel mills for their payrolls, for their retail business, for their taxes--for all the economic strengths that invigorate people, families, and communities.",2648_3,0.99657446,FALSE,FALSE,random,0,0
0.628070584,0.371929416,Clinton made her remarks at a high-dollar fundraiser in Wall Street. Her goal is simple: to bully the American voter out of voting for change. The people who rigged the system want to keep things exactly as they are. They want to keep our terrible trade deals. They want to trap children in failing government schools. They want massive regulation to keep small businesses from being able to compete.,2016-09-12-asheville-north-carolina_20,0.256141168,FALSE,,uncertainty,0,0
0.406097963,0.593902037,"Audience members. Yes! The President. I don't believe we're as divided as our politics make it seem. I think we've got more in common than the pundits give us credit for. I still believe in you. And if you still believe in me, I'm asking for your vote. If you stand with me and work with me, we'll win the Tidewater again. We'll win Virginia again. We'll finish what we started and remind the world why the United States is the greatest nation on Earth.",2012-09-27-virginia-beach-virginia_62,0.187804073,FALSE,,uncertainty,0,0
0.922661092,0.077338908,"I happen to believe that the best tax reform is tax reduction, and this administration holds the lid on federal spending, cuts down on our national deficit, makes it possible for us to have an honest tax deduction. That is the kind of government you are going to get with Jerry Ford as president for the next four years and a better Congress to work with. When I became president two years ago, America was deeply troubled. In the last two years America has made an incredible comeback. In two short years we have added four million new jobs in this country. In the last two years we have cut the rate of inflation in half. In the last two years we restored trust in the White House.",2472_7,0.845322184,FALSE,FALSE,random,0,0
0.58454164,0.41545836,"We believe that this is a great country, but we believe this country can be greater and we believe it is a powerful country, but this country can be more powerful. We want to tell the fire department there is no fire here; it is just Democrats on fire. Here in 1960, in this old city I come to you and ask for your help.  This state must go Democratic and so must the country.  The United States must rebuild its strength and prestige.  The United States must take a position in this country and in the world that we will not be second to anyone, that we want to be first, not first but, not first if, not first when, but first, and we shall be.",1586_4,0.169083279,FALSE,,uncertainty,1,0
0.478780602,0.521219398,"We pride ourselves on being the most productive power in the world, and yet last week the Soviet Union produced as much steel as the United States, because only 50 percent of our steel capacity was being used. We pride ourselves in being the most powerful country, and yet by 1970 the Soviet Union will have more hydroelectric power than the United States. We pride ourselves on being the strongest power, and yet in 1961, 1962, or 1963, unless we are prepared to rebuild our strength, the United States will be in a position, I think, of danger--of danger from an attack which could catch us in a position where we would be secure but not secure enough, where we would be strong but not strong enough. I call for your help in this election, at a time when we--I want an America that is not """"first, if,"""" not """"first, but,"""" not """"first, when,"""" not """"first, maybe,"""" but """"first,"""" period. ",1542_11,0.042438795,FALSE,,uncertainty,0,1
0.408088493,0.591911507,"It's not an easy thing for an outsider like me to defeat an incumbent president. We need a standard of ethics, a standard of excellence, and to make us proud once again. And demonstrate to our own people, and to the rest of the world, that you and I still live in the greatest nation on earth.",2380_24,0.183823013,FALSE,,uncertainty,0,0
0.450254585,0.549745415,"New business starts are at a 30-year low because entrepreneurs and investors are sitting on the sidelines, weary from the President's staggering new regulations and proposed massive tax increases. Many families can't get mortgages and many entrepreneurs can't get loans because of Dodd-Frank regulations that make it harder for banks to lend. The president invested taxpayer money--your money--in green companies, now failed, that met his fancy, and sometimes were owned by his largest campaign contributors. He spent billions of taxpayer dollars on investments like Solyndra, Tesla, Fisker, and Ener1, which only added to our mounting federal debt.",2012-10-26-economy-ames-iowa_13,0.09949083,FALSE,,uncertainty,1,1
0.455734203,0.544265797,"The New Economic Policy turns out to be the old economic policy--lower wages and a higher cost of living. We have just experienced the worst inflation in many months.  An administration spokesman has tried to explain it away as """"a bad month.""""",2296_2,0.088531593,FALSE,,uncertainty,1,0
0.582853714,0.417146286,"We just had the first year in which we had a decline in manufacturing production. It had never happened to us before. And in three and a half years, we've actually had a decline of 35,000 jobs in employment--no new jobs in the private sector; the only job growth in the government Mr. Bush deplores. We have seen the deficit double. And, according to the Heritage Foundation, a conservative group, this administration has added more regulation to the lives of the American people than any in the last twenty years. They have had their chance. It's time for them to go.",3029_5,0.165707428,FALSE,,uncertainty,1,1
0.510105158,0.489894842,"Government is the finest men and women that this country affords to fulfill the responsibilities laid down in our particular type of governmental organization to carry out the responsibilities of political leadership in the federal and state and municipal governments.  A government too long in power has gotten careless about this matter.  It has allowed little twenty-two-caliber men to fill forty-five-caliber jobs.  Because it has done that, we have not had the kind of leadership that--by its combined brains, its combined dedication, its combined determination--can lead us toward peace and at home make certain that we go toward peace and that each step in that program will be accompanied by a gradual and comparable shift from an economy based on war an preparation for war or against war, to a peacetime prosperity and one that guarantees full employment, one that is not dependent upon making tanks and rifles, necessarily but makes the radar and jets of peace rather than merely the radar and jets of war.  And all the plastics and precision instruments such as you people make, and your other products--the world demands them.  We haven't got a tenth enough, even in our own country.  And think what the world needs.  And this wise kind of leadership will promote the proper kind of trade abroad so that we get the tungsten and the uranium and the manganese, the tin and all the rest of the things that our industry needs, the cobalt, the platinum--things we don't have--and in turn it will take our surpluses. So all the world will prosper and this peace, therefore, because of our own kind of economy here at home will get another step forward.  Because people everywhere will lose the urge to tend toward Communism or other false promises, because they will begin to prosper.  They will begin to live better.  And we will live better.  ",1274_8,0.020210315,FALSE,,uncertainty,0,0
0.4533927,0.5466073,"The results are clear: 1.6 million private sector jobs have been lost. The cost of health care is up 64 percent. College tuition is up more than 35 percent. And the typical family is making $1,500 less each year -- while the cost of nearly everything continues to rise.",2004-10-11-fe-new-mexico_4,0.0932146,FALSE,,uncertainty,1,1
0.586036415,0.413963585,"We are now spending 700 percent as much on unemployment compensation as when Richard Nixon went into office eight years ago. We are spending twice as much on welfare as we did when the Democrats left the White House. So I believe that we'll never have a balanced budget, which I'd like to see, we'll never have the needs of our people met, which I'd like to see, we'll never have an end to the inflationary spiral, which I would like to see, as long as we have seven-and-a-half to eight million people out of work. And so one of the major commitments that I make to you is a top priority, beginning even before Inauguration Day, is going to be to put the American people back to work, and you can depend on that.",2405_7,0.172072829,FALSE,,uncertainty,0,1
0.548236821,0.451763179,"What we need again are leaders who tell us what Martin Luther King, Jr., once said:  """"Let us be dissatisfied until every man and woman can have material necessities for their bodies, culture and education for their minds, freedom and human dignity for their spirits."""" Let us be dissatisfied until discrimination and intolerance are found only in history books. Let us be dissatisfied until we can look back on hunger and poverty and say that we have overcome.",2734_31,0.096473642,FALSE,,uncertainty,0,1
0.444801088,0.555198912,"And for four dismal Nixon years we have seen our men imprisoned our sons lost, and our treasure wasted to prop up a corrupt dictator in Saigon. It has been four long years of war since Mr. Nixon rode into office on a secret plan for peace. And that too, is something a president who cared about ordinary people would never do. For he would never seek to save his own face with the sacrifice of American sons. That is the record of four Nixon years.  And more than anything else it tells us what that slogan """"four more years"""" really means. ",2286_9,0.110397824,FALSE,,uncertainty,1,1
0.423222725,0.576777275,"There is no hope of peace in the world without a prosperous America.  Too much of the world depends upon us, upon our productivity--what we can ship out and what we can absorb from them in turn which we must have.  So this great problem is one for the finest brains of America that must be assembled.  We must not be tied down to shopworn, tired out officials, tired-out policies and programs and worn-out promises.  We must get together the brains, the ability that comes from people who have been thinking of America.  Where is our enlightened self-interest?  What do we want?  What must we have in the world?",1283_2,0.15355455,FALSE,,uncertainty,0,0
0.457042867,0.542957133,"I have heard this slogan too about the Nixon-Agnew ticket wanting another four years, but the more I listen to the concerns and the aspirations and the problems that face the people of this nation, the more I am convinced that we simply can't afford another four more years of Nixon and Agnew. We can't afford another four more years of five or six million men and women walking the streets of this country looking for jobs that aren't there. Now Martin Gerber made reference to the Harding Administration--earlier today I met with a group of labor leaders in Columbus, Ohio, and the Governor of that state said that he felt this administration had done the worst job of managing the economy of any administration since Herbert Hoover. I think that kind of comparison is a little bit unfair to Mr. Hoover because he brought on a Depression by accident and this administration deliberately set out four years ago to plan increased unemployment. It wasn't an accident there was a great meeting just about four years ago at the Homestead Hotel in Hot Springs, Virginia; it was held just a couple of weeks before the 1968 election when Senator Muskie and Vice President Humphrey were in the closing days of that campaign and the National Business Council of the 100 largest corporate leaders in this country met at that hotel and they came out with the recommendation that the best way to deal with the problems of inflation and to create the kind of a soft spongy labor situation that would be favorable to big business would be to increase the amount of unemployment in this country, and they set a target of between 5 and 1/2 and 6 percent as the unemployment rate that they thought would be desirable. Now it is just a historical fact, it is not political rhetoric--it is historical fact that will be written in the history books some day that for the first two years of this administration they were deliberately trying to slow down the economy, to decrease the number of jobs, to increase the amount of unemployment in this country because they thought that was the way to confront the problems of inflation.",2255_2,0.085914266,FALSE,,uncertainty,1,0
0.583302047,0.416697953,"The first is growing population.  By the year 2000, more than 300 million Americans will need ten times the power and two and a half times the water that we now consume.  Increasing pressures will take our resources, and increasing leisure will tax our recreation.",1896_19,0.166604093,FALSE,,uncertainty,0,0
0.438306174,0.561693826,"At a moment like this, the last thing we can afford is four more years of the tired, old theory that says we should give more to billionaires and big corporations and hope that prosperity trickles down to everyone else. The last thing we can afford is four more years where no one in Washington is watching anyone on Wall Street because politicians and lobbyists killed common-sense regulations. Those are the theories that got us into this mess. They haven't worked, and it's time for change. That's why I'm running for President of the United States.",2008-11-03-jacksonville-florida-1_6,0.123387653,FALSE,,uncertainty,1,0
0.599144344,0.400855656,"We must have fair taxes for a change, and shift the excessive burdens off the shoulders of our working families. Each year the tax system has been getting worse. Crime must be controlled. There is a constant threat to our property and our lives. Each year the crime rate has been getting worse.",2365_17,0.198288688,FALSE,,uncertainty,0,0
0.478191155,0.521808845,This is the day we're taking a step forward. I'm taking it with you. We're taking back America. We're coming back. We're going to be strong. We're going to help the American people have a bright future. Our kids are going to love what you do today.,2012-09-14-event-painseville-ohio_37,0.043617689,FALSE,,uncertainty,0,0
0.403335729,0.596664271,"So much of the world today is being torn apart because people can't get along because of their racial, their religious, their ethnic, their tribal differences. We have more diversity in the United States than any great democracy in the world. And it is our meal ticket to the future.",3257_25,0.193328542,FALSE,,uncertainty,0,0
0.514452279,0.485547721,"You know, our legal system today is another thing. He refuses to change it. He's in the pocket of the trial lawyers. And our legal system today is careening out of control. Doctors are afraid to deliver babies. Some guys are afraid to coach Little League because they get sued. Some are afraid to stop at a highway accident for fear somebody will sue them later on. And the victims in the car crash sometimes, therefore, lose out because of outrageous lawsuits. And as a nation, we've got to stop that. We've got to sue each other less and care for each other more. Help me put a cap on these outrageous lawsuits. As a nation, we've got to sue each other less. ",3117_8,0.028904558,FALSE,,uncertainty,0,0
0.000297498,0.999702502,"We need to get serious. We need the media to tell the American people the truth. And the truth is that Bill Clinton ought to be voted out of office in a landslide. The truth is he does not reflect the values of the American people. To him, this is all a power game. It's a game. It's a game. It's a game.",3353_30,0.999405005,FALSE,FALSE,random,0,0
0.403246714,0.596753286,"These aren't Democratic values. These aren't Republican values. They're American values. We believe in them. They're who we are. And if we honor them, if we believe in ourselves, we can build an America that's stronger at home and respected in the world.",2004-08-12-remarks-carson-california_24,0.193506572,FALSE,,uncertainty,0,0
0.000126303,0.999873697,"And you may know that a couple of nights ago, we had a debate. You may have gotten the chance to see that. And it was a good experience, I think, for me, for the president, for people who watched. It was a debate of substance. We talked about the issues that America faces.",2012-10-05-event-abingdon-virginia_7,0.999747394,FALSE,FALSE,random,0,0
0.445711487,0.554288513,"     Now, I want to say one more time.  None of this will make a difference unless we have a new economic policy.  This administration has no strategy to create and preserve jobs in middle-America.  But they offer job training, low cost loans and technical assistance to companies that will move to Central America.  I know that most of you saw or now have heard the television show which documented the fact that the United States Agency for International Development has spent at least $289 million for programs to encourage American businesses to shut down here and move to Central America and the Caribbean.  In fact, your tax dollars paid for this advertisement and I quote--you paid for this--""""Rosa Martinez produces apparel for the US markets on her sewing machine in El Salvador.  You can hire her for 57 cents an hour.""""  How do you feel about paying for that?  You paid for low interest loans to a plant in Tennessee to shut down in Tennessee, put 304 people on the street, and move to Central America.  But that fellow running that plant couldn't get the same low interest loan to modernize plant and equipment in Tennessee to keep those people working.  You paid for an employee of the United States government who was photographed in an interview saying that the workers in the country he was working in were more reliable than the workers in Miami, Florida.  You paid for that.  It is no wonder that the American working people are so frightened of having this administration implement this trade agreement.  We've got to stop using our own taxpayers' money to export their own jobs.  And it's unbelievable to me that we have actually spent more money under the Bush administration last year to train workers in Central America than we trained--spent to train--people in middle America who lost their jobs because of foreign competition.  Now, that is their priority.  But let me say again, it's not enough just to stop what they're doing wrong.  We have to do some new things right.  And let me reel them off quickly.  ",3030_28,0.108577026,FALSE,,uncertainty,0,0
0.401407674,0.598592326,I believe we will reach that promised land. I believe we will find it here in our own land. I believe we will bring America home.,2262_19,0.197184652,FALSE,,uncertainty,0,0
0.525375377,0.474624623,"Under a Trump Administration, it's going to be America First. Here are some of the amazing things we are going to do for our country starting in 2017: We are going to have the biggest tax cut since Ronald Reagan; eliminate every unnecessary regulation; defend religious liberty; provide school choice to every low-income child in America; rebuild our depleted military and take care of our vets; support the men and women of law enforcement; repeal and replace Obamacare; save the 2nd amendment; and appoint Justices to the Supreme Court who will uphold and defend the Constitution of the United States.",2016-10-17-bay-wisconsin-0_29,0.050750753,FALSE,,uncertainty,1,0
0.622096919,0.377903081,"I would far rather, secondly, use the federal budget and use fiscal policy as a method of controlling inflation than I would be to rely on the tools that this administration has used, used in my opinion at the wrong time in the wrong place, in the wrong way, in such a way as to increase the recession of 1958 and the prospects of recession in 1960. Third, this administration has relied in the development of our natural resources on a policy of no new starts.  You cannot possibly move ahead in this country, we cannot possibly develop our resources, we cannot possibly develop our strength unless we make the best use we can of the land, the water, the minerals, that have been given to us and which have made our country great.  ",1608_10,0.244193838,FALSE,,uncertainty,0,0
0.000230362,0.999769638,"Well, we've got problems right now. But I hope that none of you will abandon our government or abandon our country. Because I want you to vote for me, but even if you can't, I hope next Tuesday you'll vote.",2405_9,0.999539277,FALSE,FALSE,random,0,0
0.529041022,0.470958978,"For too long, this Administration has been willing to hit the fast-forward button in helping distressed Wall Street firms while pressing pause when it comes to saving jobs or keeping people in their homes. We already know that the credit crisis that has emerged from our largest financial institutions is becoming a credit crunch for small business owners, homeowners, and students seeking loans in big cities and small towns. Now that American taxpayers are being called on to share in this new burden, we must take equally swift and serious action to help lift the burdens they face every day.",2008-09-19-coral-gables-florida_4,0.058082044,FALSE,,uncertainty,0,0
0.440296094,0.559703906,"In the District of Columbia, the federal government has a special responsibility for two reasons.  It makes the laws and conducts the local administration.  Visitors of all races from the entire world come to our nation's capital.  Among these visitors are representatives of nations whose good will we need to win.  Racial discrimination against one of them is a humiliation to his nation.  This is the kind of loss we can least afford in today's world.  Our nation's capital is the most damaging place to let racism flourish.  Instead of being the show place to the world of how we Americans live by our great ideals, the nation's capital is an unfortunate demonstration of how this administration after twenty years of talk about moving mountains, has not yet brought forth a mouse.",1249_13,0.119407811,FALSE,,uncertainty,0,0
0.558166308,0.441833692,"Back in 2008, it started here in Iowa. You're the ones who first showed America that change was possible. And everything we fought for is now at stake. And we can choose to go back to the same top-down policies that got us into this mess, or you can choose to move us forward with the policies that have been getting us out of this mess.",2012-10-17-mount-vernon-iowa_47,0.116332617,FALSE,,uncertainty,1,0
