Speech_id,text,junk,party,term,comp,populist_old_keywords,par_id,speech_par_id,length
2009,"Yes, the bumpers are right, and I have seen them all over America: """"Support your police."""" But, I want to say to you that the man who is not willing to support our police with the money that it takes to do the job, that person is fooling himself and trying to fool somebody else and really is fooling his family. There is no way to get national security on the cheap and there is no way to have law and order on the cheap, and there is no way to fight crime cheaply. You either pitch in and mobilize and fight it or you lose the battle and lose the war. And I call upon you to stand for a real commitment.",0,dem,1968,TRUE,FALSE,46,2009_46,123
1528,"I don't think that there can be any greater disservice to the cause of the United States and the cause of freedom than for any political party at this watershed of history to put forward a policy for developing the resources of the United States of no new starts. I don't say that we can do everything in the sixties, but I say we can move and start and go ahead, and I think it is that spirit which separates our two parties. I come from Massachusetts, but it is a source of satisfaction and pride that the two Americans who did more to develop the resources of the West both came from New York: Theodore Roosevelt and Franklin Roosevelt, and they did it because they saw it not as a state problem, not as a regional problem, but as a national opportunity, and it is in that spirit that I look to the future of the Great Plains of the United States in the sixties.",0,dem,1960,TRUE,FALSE,8,1528_8,166
2746,"For anyone who cared to see, that is what the debate showed.  It stripped away the illusion that Ronald Reagan is governing.  I'm reminded, as I said in that debate, of what Will Rogers said of Herbert Hoover:  """"It's not what he doesn't know that bothers me.  It's what he knows for sure that just ain't so.""""",0,dem,1984,FALSE,FALSE,12,2746_12,57
2008,"And, what happened on the votes?  On higher education, and by the way, higher education helps every university and college across this land-- VOICES:  Hooray. That is right.",0,dem,1968,TRUE,FALSE,13,2008_13,28
2008,"Now, we heard tonight the voices rise from this audience for peace and there isn't a man--I didn't know I plugged in so quickly. VOICES:  We want peace... Now, my young friends, I surely have a high regard for your expression and your idealism and what you say, but I want to tell you, you don't have to go to the university to learn how to chant we want peace.  You can save the money.",0,dem,1968,TRUE,FALSE,17,2008_17,75
2008,I ask you to join with me-- VOICES:  McCarthy.  McCarthy. VOICES:  We want Humphrey.  We want Humphrey.,1,dem,1968,TRUE,FALSE,25,2008_25,17
2791,"So, I propose that we lift our sights toward a second challenge for America: By this time next year we must have passed enterprise zones, passed the youth opportunity wage, found ways to simplify the tax system, and all of us must go forward to make this expansion so strong that millions of jobs will be created in distressed areas where our fellow citizens need help the most. This, America can and must do. There's more to be done, but we're on the right track--not only on the right track, but I think we're chugging along like a pretty big, strong locomotive.",0,rep,1984,TRUE,FALSE,13,2791_13,102
2949,"Well, to paraphrase the producer Sam Goldwyn: An oral contract like that isn't worth the paper it's written on. Consider the action that lay behind the promises. In 1985, the Massachusetts Water Resources Authority, an agency created and effectively controlled by my opponent, had applied for a permit to dump its sewage sludge off the New Jersey coast.",0,rep,1988,TRUE,FALSE,18,2949_18,58
2975,"Let me be as clear as President Reagan and I have been with Mr. Gorbachev: Peace through strength works. It's the only policy that brings constructive, peaceful change. It's the only policy for sound, productive negotiations. And that's going to be my policy. It's going to be America's policy.",0,rep,1988,FALSE,FALSE,23,2975_23,49
3128,"Arkansas ranks near the bottom in every important per capita law enforcement expenditures: for prisons, forty-sixth; judicial and legal systems, fiftieth; and when it comes to spending for police officers, Arkansas ranks forty-ninth. Since 1989, my administration has proposed a 59 percent increase in federal spending to fight crime. Here is another snapshot of the situation in Arkansas: Last year under Governor Clinton, Arkansas' criminals on average served just one-fifth of their sentence before they were back on the street. They did the crime, and they serve one-fifth of the time. That is not right. That's not protection for every family in this country. The federal situation, the area under my control: Inmates who fall under my jurisdiction serve an average of 85 percent of their full sentence. And I'm not too happy of that; I would like to see it 100 in most of those cases.",0,rep,1992,TRUE,FALSE,3,3128_3,147
1059,"Mayor Brunner and my friends of Camden: The mayor says that President Roosevelt spoke here in 1936 on this day, at this hour and at this minute. I can only conclude from that that everybody who speaks here on this day, at this hour and this minute is elected president. And may I thank you, Doctor Whitney, for that most extraordinary invocation.",0,dem,1952,FALSE,FALSE,0,1059_0,62
1071,"Judge Bard and my friends of Johnstown: I am told the microphone doesn't work very well, which is probably a break for you. I had a little more confetti here this evening that a bald head can stand. We used to say that we would let the Republicans--they can't hear me. My friends, I think you will just have to put up with this microphone, such as it is. I don't think you will miss very much if you don't hear me very well. But let me only say to you that we will let the Republicans have the confetti and we will take the votes.",0,dem,1952,FALSE,FALSE,0,1071_0,106
2578,"Mayor Jane Byrne, George Dunn, John Touhy, distinguished state and local officials, members of the Congress, my fellow Democrats: What a wonderful and exciting welcome; what a great introduction from your fine mayor. Tony Bennett may have left his heart in San Francisco, but I left my heart right here in Chicago. I'm particularly glad to be in this plaza, named after one of the greatest mayors that this nation has ever known--your own beloved Mayor Daley, who's been so great to me when I was running for president in 1976.",0,dem,1980,TRUE,FALSE,0,2578_0,91
3100,"There's so much more to our Agenda for American Renewal: fighting crime, fighting drugs, many other things. But while I've been out talking positively for the future, my opponent has chosen to fix his energies on the past. Month after month, I believe it's about eleven months now, Governor Clinton has persisted in these one-sided attacks on me, distorting my record, telling untruths about what I've been trying to do for this country. Do you remember all the things about negative, """"be careful of the Bush campaign"""" negative? This week Governor Clinton launched the first nationwide negative television advertisements. So far, up to now, I've resisted going after him. But I tell you, I'm tired of these exaggerations, and today I started to fight back. Today I started to fight back, and we're going to talk about his record, his record next door. It is not fair to the people of Arkansas. ",0,rep,1992,FALSE,FALSE,9,3100_9,152
3100,"Now, you tell me, is that fair to the middle class? The answer is no. He's been talking the talk of economic fairness, sounding like Robin Hood: Rob from the rich and give some crumbs to the poor. But Governor Clinton has been more like Captain Hook, scaring the wits out of the middle class. And I believe in something entirely different. I believe that government is too big and spends too much of your money. I want to change that. ",0,rep,1992,FALSE,TRUE,20,3100_20,81
1065,"Mayor Hanlon and my friends of Scranton: I think I have seen everything now. After all the experiences of the past two months, in my innocent life, this is the first time I have laid a wreath at eight o'clock in the morning in the snow. I am deeply grateful, and likewise astonished, to find so many of you here at this hour. As for me, I haven't had a chance to shave or get my breakfast. But you do me great courtesy, and I shall never forget it.",0,dem,1952,TRUE,FALSE,0,1065_0,89
2587,Thank you very much. Are you all going to help me? AUDIENCE. Yes!,0,dem,1980,TRUE,FALSE,11,2587_11,13
2587,AUDIENCE. Four more years! CARTER. I don't need to say it. You say it.,1,dem,1980,TRUE,FALSE,13,2587_13,14
2587,Thank you very much. God bless you. AUDIENCE. Four more years!,1,dem,1980,TRUE,FALSE,14,2587_14,11
1930,"Governor Clement: I hardly know how to tell you people of Tennessee how good you make me feel by the warmth of your welcome and the wonderful Southern hospitality that you have extended to me and my party ever since we came into your state. I think that Governor Clement, who is known far and wide in this country as one of the most eloquent speakers that we have ever produced, really outdid himself in his introduction. I honestly believe that is the second best introduction I ever had in my life. The best one was when the Governor was supposed to introduce me one time at Memphis and his legislature was in session and he didn't get to come, and I had to introduce myself.",0,dem,1964,TRUE,FALSE,0,1930_0,126
3048," (GORE/1958, CLINTON/3016) SENATOR GORE: Thank you. Thank you, Terry Sanford. Nobody works harder. Nobody gives better advice, nobody has a wiser voice, nobody is more effective than Terry Sanford. Bill Clinton and I stand for change and we need Terry Sanford to help us change America for the better. Please reelect Terry Sanford to the United States Senate. He is the best.",1,dem,1992,TRUE,FALSE,0,3048_0,62
3048,GOVERNOR CLINTON: Thank you. Thank you. Thank you very much. Thank you. Thank you for the sign up there. Thank you.,0,dem,1992,FALSE,FALSE,25,3048_25,21
3074,"Harry Truman was a man of decisiveness, not equivocation. He'd find little in common with Governor Clinton, a man who hedges or ducks on almost every tough issue, a man who seems to feel strongly on both sides of almost every issue that is before this great nation. I found out something in the Oval Office: You can't have it both ways. You've got to call it as you see it. You have to make the tough decision and then pay the consequences or get the credit. But you can't be on every side of every issue, waffling around, and call that leadership. That is not leadership.",0,rep,1992,FALSE,FALSE,30,3074_30,107
2418,"Mr. Chairman, delegates and alternates to this Republican Convention: I am honored by your nomination, and I accept it with pride, with gratitude, and with a total will to win a great victory for the American people. We will wage a winning campaign in every region of this country, from the snowy banks of Minnesota to the sandy plains of Georgia. We concede not a single state. We concede not a single vote.",0,rep,1976,FALSE,TRUE,0,2418_0,73
2395,"It's hard for me to pick out some written phrase that might be appropriate. I have to admit that I had several suggestions from people who said, """"Read this, this is what Jerry Litton meant to me."""" But one of the people who worked with Jerry Litton thought that Shakespeare would be the best source, and you've heard this repeated before. I'm going to take some poetic license and express it in the plural and let it apply to Jerry Litton and his whole family. This is from Shakespeare:",0,dem,1976,FALSE,FALSE,24,2395_24,89
1850,"Congressman Collier, Senator Bidwell--this is your district, of course--and this wonderful crowd here at the Hillside Shopping Center: I can only say that the opportunity to see such a crowd as this in the middle of the day on Saturday is one of the great thrills of this campaign, and we thank you for coming out as you have in such great numbers. I'm just sorry that people in the back there can't see too well, but we do appreciate the fact that they are there. And the very fact that this crowd is so big that they all can't get out in front here is an indication of what's going to happen on November 8th in this district. ",0,rep,1960,FALSE,FALSE,0,1850_0,119
1878,"Thank you very much. Senator Knowland, Senator Kuchel, our distinguished guests on this platform, and this magnificent crowd here in Oakland and Alameda County: this is indeed one of the high points of this whole campaign. To come here on a Saturday at noontime, a very busy day, a day when I know you have other things you could do, and then to see this tremendous outpouring of people is the very inspiration, believe me, which we know is going to be effective here, but also points the way, points the way to carrying California on November the 8th, and that means the nation.",0,rep,1960,TRUE,FALSE,0,1878_0,104
2626,"Senator Bentsen, Congressman Henry Gonzalez, Congressman Kazen, distinguished friends from San Antonio and around this part of Texas: I am very glad to be back here, because I never am permitted to forget about this district and what it means to the rest of the nation, because Henry Gonzalez and Chick Kazen just won't let me forget about you. In the best Democratic tradition, Henry Gonzalez has worked to improve the quality of life for all people in San Antonio, and while he's done very much for the business of this community, by bringing it the world's fair in 1968, helping to keep it crowded with conventions today, he's done even more to bring dignity to the lives of all Americans and to gain equality of opportunity for all our citizens. And I thank him on behalf of the people of this nation. And I also want to express my thanks to Congressman Kazen, who comes from a Lebanese American family, who spoke Spanish before he did English, because he represents the fact that this area is rich in its diversity, it's rich in its patriotism, it's rich in its commitment to a better life for all Americans, and I thank him too.",0,dem,1980,TRUE,TRUE,0,2626_0,203
2626,"It always happens. Here's what Franklin D. Roosevelt said about that back in 1944. He said about the Republicans that change their tune late in October, early November: """"The whole purpose,"""" he said, """"of Republican oratory these days seems to be to switch labels."""" Sound familiar? """"Now imitation,"""" he said, """"may be the sincerest form of flattery, but I'm afraid that in this case what it is is just common or garden variety of fraud."""" And Roosevelt was not the only one that said something about that.",0,dem,1980,FALSE,FALSE,5,2626_5,87
2626,AUDIENCE. Four more years! CARTER. Thank you. Okay. I accept.,1,dem,1980,TRUE,FALSE,9,2626_9,10
2626,AUDIENCE. We want Jimmy! CARTER. You got me. Thank you.,1,dem,1980,TRUE,FALSE,22,2626_22,10
2183,"I have met with members of our student coalition, who are at work now to chart this type of activity in the next administration. The idea of bringing the resources of youthful energy to bear on urban problems is beginning to take root; what is needed now is a national commitment to provide incentive and financing to the great challenge facing this generation of Americans. Let me sketch the kind of program that the federal government can and should undertake in its commitment to Young America:",0,rep,1968,TRUE,FALSE,27,2183_27,86
2603,"Governor Bob Graham, Senator Lawton Chiles, Bill Gunter, who's the next U.S. senator from Florida, distinguished members of Congress and state government, and my good friends and neighbors from Florida: It's always good to come home, and as you know, I feel at home here with you. Doyle Conner once told me when I ran for governor of Georgia in 1970 that I did so well in south Georgia that I carried four counties across the state line. And since then, I've felt like I'm part of your state.",0,dem,1980,TRUE,FALSE,0,2603_0,89
2617,"It's important for us to consider, too, in this election year, some special characteristics that are important for us all to remember. I've been listening to the Republican candidate. Then, you know, he's trying to wrap himself in the mantle of great Democratic presidents. But it happens every election year. Here's what Franklin Roosevelt said back in 1944 about how Republicans change their tune at election time. I quote President Roosevelt: """"The whole purpose of Republican oratory these days seems to be to switch labels,"""" he said, """"Now imitation may be the sincerest form of flattery, but I'm afraid that in this case it's the most obvious common garden variety of fraud."""" and now the Republicans have the nerve to quote Franklin Roosevelt himself.",0,dem,1980,FALSE,FALSE,8,2617_8,124
2159,"Also, I think you should know that one of his colleagues, a man who won a record vote in the state of Massachusetts when he ran for attorney general, and then ran for the United States Senate, echoes what I say--don't you agree, Ed Brooke?--we want Dave Stanley in the Senate. SENATOR BROOKE: I agree. NIXON: And here is Ed Brooke.",1,rep,1968,TRUE,FALSE,4,2159_4,61
1691,"Our function and responsibility as the chief defenders of freedom is to build a strong and shining society here in the United States--a society with purpose, a society with strength--and then hold out hope to all those hundreds of millions of people stretching around the globe who want to live their lives in freedom. The most encouraging factor in the last ten years has been one that has been seen in country after country behind the Iron Curtain, in country after country in Africa, in country after country in Asia: the desire of people to be free.",0,dem,1960,TRUE,FALSE,4,1691_4,97
2367,"But military strength alone is not enough. Over the years, our greatest source of strength has come from those basic, priceless values which are embodied in our Declaration of Independence, our Constitution, and our Bill of Rights: our belief in freedom of religion--our belief in freedom of expression--our belief in human dignity. These principles have made us great and, unless our foreign policy reflects them, we made a mockery of all those values that we have celebrated in this bicentennial year.",0,dem,1976,TRUE,FALSE,3,2367_3,81
2373,"Let's talk about inflation; that robs us all. The average inflation rate under Kennedy and Johnson: 2.2 percent. When Truman went out of office, the inflation rate was less than 1 percent. Under Nixon and Ford, the average inflation rate is 6.5 percent, three times what it was under Kennedy and Johnson, more than six times what it was when Truman went out of office.",0,dem,1976,FALSE,FALSE,11,2373_11,65
1652,"At the London Conference of 1957, the first important disarmament Conference held in the fifties, and the one which came closest of any in reaching an agreement on disarmament, we sent a man who had not been active in the field, Harold Stassen:  We sent him to a meeting without formulating an American position.  Mr. Stassen was never able to get clear instructions at the meeting as to what our position was.  We came close and in part failed because the American position was never finalized.  And at the end of the conference, when success might have been possible, Mr. Stassen was disposed and sent back to Pennsylvania.  At the next important disarmament conference, the Geneva Conference of 1958, we were represented by a businessman who had been out of the government for five years and returned to his duties only five weeks before the conference.  Almost up to the opening day of the meeting we had no research, no position, no committees working on the subject.  The conference was a failure and our chief negotiator said, and I quote him, """"I doubt that we have given up to this time the intense study to the kind of measures which will make the prevention of surprise attacks possible.""""  Our chief negotiator.",0,dem,1960,FALSE,FALSE,9,1652_9,211
3051,"Folks, I don't know if you like the comic strip Peanuts, but I do. And when you think about all these people chanting in the background and you listen to all the drivel they're going to put on the radio and television in the last few days, all these attacks that are bogus as a three-dollar bill, just remember what Lucy said in Peanuts: """"If you can't be right, be wrong as loud as you can."""" That's what they're doing.",0,dem,1992,FALSE,FALSE,20,3051_20,80
1120,"Let's take a look at one of these issues--Korea:  a war into which we were fumbled without any plan for winning that war; a war in which we have had already 117,000 casualties, killed and wounded.  There is nothing amusing about that; this is serious.  We must turn our hearts and minds to ways of bringing it to a close so that your sons and mine can either come home or don't have to go.",0,rep,1952,FALSE,FALSE,4,1120_4,75
1929,"Governor Breathitt--Kentucky's young, fighting Governor Ned Breathitt; my old friends and great Kentucky patriots, Governor Happy Chandler, Governor Bert Combs, Governor Keen Johnson, Governor Lawrence Wetherby, Senator Earle Clements; the fighting, courageous governor of North Carolina, Terry Sanford; Congressman Bill Natcher; Congressman Stubblefield; Congressman Chelf; Congressman Watts; Congressman Perkins--all great and powerful members of the Kentucky delegation in Congress: And I want to say just a special word for the man and woman that Kentuckians are going to send to Congress--Charles Farnsley--stand up, Charles. We need this man in Washington. You need this man in Washington. The world needs this man in Washington. Now don't forget; go and vote and get your uncles and your cousins and your aunts and your mommas and your poppas to vote for Charles Farnsley.",0,dem,1964,TRUE,FALSE,0,1929_0,130
1040,"Mayor Lucey and my friends of Brockton: On next Tuesday is election day in the United States. It hardly seems possible to me that the campaign is now almost over. I have traveled many thousands of miles and, despite all of this traveling and all of the talking, there is much of America I have not visited, and there are many problems that I have not been able to discuss. I have traveled on railroad trains, I have traveled in airplanes, I have traveled in automobiles, I have even traveled on donkeys, and I have also traveled on foot, and I want to express right now my profound gratitude to Brockton for the pair of shoes that it sent me. I needed a pair of shoes, but I think you need a man with a hole in his shoe more than you do a hole in everything he says.",0,dem,1952,FALSE,FALSE,0,1040_0,149
3131,"Thank you, Colonel Bud Day, and thank all of you for being here. Let me also single out Floridians: Jeanie Austin, who is the co-chairman of the Republican National Committee, a great daughter of Florida with us today; and also the man I want to see elected to the United States Senate, Bill Grant, a good congressman, a good man. And may I salute Guy Sanchez and Commander Donald Feak; and also a couple of friends of mine that came up on the plane, Andy Mill and Chris Evert, two of Fort Lauderdale's favorites over here. May I thank Gerald McRaney, a man of principle, who's campaigning. I'm glad to have """"Major Dad"""" on my side, I'll tell you.",0,rep,1992,FALSE,FALSE,0,3131_0,119
3125,"I also want to acknowledge Josh's wife, Jackie Jones-Smith, who is the chairman of the Consumer Product Safety Commission; my old friend Milton Bins here, chairman of the Council of 100. Kay James from the Office of National Drug Control Policy gave up an awful lot to move over there to fight this drug scourge, and I'm very proud of her.  Reverend Thad Garrett: We all know Thad. He ought to be praying more and talking less out there on the campaign; I need that, I'll tell you. But somebody once gave me a little rug, and it said, """"What would we do without friends?"""" I am grateful that Thad and so many others out here are true and loyal friends. When the going is tough, they're hanging in there. ",0,rep,1992,TRUE,FALSE,1,3125_1,130
2011,"Listen, if we can put a man on the moon as I have told you a hundred and one times, and spend the billions of dollars that we do in doing that, we can help put a man on his feet right here on Earth, one of our fellow citizens.  There is no reason we can't do that. VOICES:  We want Hubert.  We want Hubert.  We want Hubert.  We want Humphrey.",0,dem,1968,TRUE,FALSE,9,2011_9,71
2011,"VICE PRESIDENT HUMPHREY:  I want you to take a look at the difference.  I said to another group here in the other room that one of the candidates said, Mr. Wallace said, """"There isn't a dime's worth of difference between Mr. Nixon and Mr. Humphrey"""".  Well, I want to tell you, my friends, there is $175 billion worth of difference.",0,dem,1968,FALSE,FALSE,10,2011_10,60
2011,I will leave with this.  Please go on out and go to work. VOICES:  We will.,0,dem,1968,TRUE,FALSE,26,2011_26,16
2011,"VICE PRESIDENT HUMPHREY:  I know you will.  Bless your hearts.  Let me tell you, if we don't, something is going to happen in this country that you don't want to have happen.  I don't think that you want to turn your backs upon the memory of the men that I have mentioned.",0,dem,1968,FALSE,FALSE,27,2011_27,52
2011,VOICES:  You'd better believe it. VICE PRESIDENT HUMPHREY:  I am not talking about Mr. Nixon as a person.  I am talking about his policies.  I have never indulged in politics of trying to tear down a man on his character.  He is a good man.  He is a decent man.  I am not worrying about that.,0,dem,1968,TRUE,FALSE,29,2011_29,56
3333,"And let me say finally this--I know abortion is an issue some people don't want to even talk about. And whether you're pro-choice or pro-life, there's a procedure called """"the partial birth abortion"""" that ought to be stopped, that ought to be banned, that ought to be banned. It's a very gruesome procedure--if you've ever seen it, nobody would support it. A lot of my pro-choice friends, Senator Moynihan again--says it borders on infanticide. We passed the bill. I put an amendment in to protect the life of the mother. President Clinton vetoed it. When I'm president of the United States I wills top it. I will sign that bill and stop it.. Dole: what we need in America--what we need in America is a bridge to the truth--not another, not another toll bridge, not another toll bridge but a liberal, Democratic president who wants to spend more and more of your money. He's already got $400 billion in new ideas to spend money the next four years. Where does it come from? It comes from you. Remember, it's your money. It's your money. It's your money. It's not his money. And I want to give some of it back.",0,rep,1996,FALSE,TRUE,29,3333_29,200
2039,"Now, my friends, you know we're going on with our meeting, and I'll answer our young friends tonight. VOICE:  Answer the question.  What about democracy in Chicago?",1,dem,1968,TRUE,FALSE,2,2039_2,27
2039,"VICE PRESIDENT HUMPHREY:  Ladies and gentlemen, let me just assure you of one thing.  There are approximately 2,500 people outside these doors that wanted to get in here tonight.  Of that 2,500, at least 1,500 of them are young men and women that are polite, tolerant, understanding, not necessarily in agreement with us, but the kind of young men and women that make you proud of this country.  I regret that there are those--I regret that there are those that feel that free speech is license, that they have the right to disturb an assembly, that they have the right to abridge the opportunity of those of us to speak.  And I shall not be driven from this platform by a handful of people who believe in nothing. ",0,dem,1968,FALSE,FALSE,3,2039_3,128
2039,VOICE:  We want Humphrey. VICE PRESIDENT HUMPHREY:  Thank you.  You've got me.,1,dem,1968,TRUE,FALSE,4,2039_4,12
2010,"What a prayer for our nation, what a testimonial of faith, and what an inspiring message from the heart of a poet who understands what America is, the last best hope of Earth. Thank you.  Mr. Alexis I. duPont Bayard: I am going to ask the Legislature of Delaware to pass a resolution authorizing the flying of the flag of America, the United States, on a twenty-four-hour basis, the year around.  It seems that this is a most suitable place.  And if the Legislature consents, which I'm sure they will, it will be the eighth time that such an event has been authorized.",0,dem,1968,TRUE,FALSE,31,2010_31,103
2951,"So when Congress says they'll slow growth by raising federal spending--I will say no. When they say they'll increase regulation and tie businesses in knots--I will say no. And when they say they'll raise taxes I'll say no, and they'll push, and I'll say no again, and they'll push again, and finally I'll say: Read My Lips: No New Taxes.",0,rep,1988,FALSE,FALSE,7,2951_7,60
1055,"Mayor and my friends of Newark: I am deeply grateful to all of you for coming here to afford us this brief opportunity to stop in Newark. I think I spent the four happiest years of my life in New Jersey. I am glad to be here in Newark this afternoon and, while we Democrats take credit for everything that is good, we disclaim all credit for this weather.",0,dem,1952,FALSE,FALSE,0,1055_0,69
2548,"Senator Stewart, Senator Heflin, Senator Sasser, Senator Sparkman, Senator Eastland, Senator Gore, Governor James, Governor Winter, Governor George Wallace, Congressman Bevill, Congressman Flippo, whose district this is, Congressman Shelby, Lieutenant Governor McMillan, Speaker McCorquodale, President Bradford, and my friends and Americans and fellow Southerners: I'm glad to be here. We also have Congressmen Jones and Elliot and Raines, and a lot of people here from this great state, from Tennessee, Mississippi, a few from Georgia, a few from the Carolinas, and also we've got some wonderful entertainment. And before I begin my remarks, I'd like to say thank you first of all to the Speer Family, the first family of gospel music--the Speer Family; and to Larry Gatlin, a longtime friend of mine--he's nominated this year for four country music awards; and also to Charlie Daniels--who rode down on the plane with me--from Hartford, Connecticut. His song, """"In America"""" has swept the country, as you know, and """"The Devil Went Down to Georgia"""" was voted the best song of 1979.",0,dem,1980,TRUE,FALSE,0,2548_0,170
1914,"Senator Anderson, members of the Commission: As you hold your final meeting at the White House, I want to say: well done. On March 27 the first reports from Alaska made clear what the subsequent reports confirmed.  There was a big job to do--and we would need our best men to help our countrymen in Alaska start forward to get it done.  I asked one of the best men I knew--one of the most able and dedicated public servants in America--to lead that effort: Senator Clinton Anderson of New Mexico.",0,dem,1964,TRUE,FALSE,0,1914_0,90
1900,"President McDonald, delegates of the United Steelworkers: I had so much fun here the last time that I thought I would come back to Atlantic City. Were you pleased with the results of the last Atlantic City convention? Well, that is wonderful.  I was a little worried at first whether they made the right choice--for Miss America.",0,dem,1964,TRUE,FALSE,0,1900_0,57
3078,"I ask New Jersey: Does this saxophone song sound familiar, tax and spend? I wish I could bring every American voter to New Jersey to see firsthand what a liberal governor and a liberal legislature can do to wreck an economy. Thank God we've got some Republicans in there now. When Governor Florio was in cahoots with the Democratic legislature, they acted like every day was April 15th.",0,rep,1992,FALSE,FALSE,17,3078_17,68
3087,"So, as I say, we must talk sense about the Endangered Species Act, about the spotted owl, and about the management of our forests, because it is my firm belief that people and their jobs deserve protection, too. [AUDIENCE MEMBER: What about AIDS?] Let me digress for one minute. Let me digress. This man has asked a question here. I hadn't planned to discuss this. His question is - if you'll listen, sir, I'll explain to you what about AIDS. AIDS is a serious problem. Under my administration, we've appropriated $4.3 billion, ten times as much per victim as for cancer. We've asked for $4.9 billion. We are the leaders in research, and we're going to keep on fighting until we get this thing whipped. ",0,rep,1992,TRUE,FALSE,13,3087_13,125
3087,"In his book, Senator Gore said this, and I quote: """"I helped lead the successful fight to prevent the overturning of protections for the spotted owl."""" And Senator Gore wrote, and I quote: """"the jobs will be lost anyway."""" I challenge Governor Clinton: Do you agree with your running mate? Do you endorse the book that you once called """"magnificent?""""",0,rep,1992,FALSE,FALSE,26,3087_26,60
1860,"Thank you, Senator Hughes. You know, I wish she could make this speech. Senator Hughes, Governor Rockefeller, Senator Keating, Congressman Riehlman, all of the distinguished guests here on the platform, and this great audience here in Syracuse: I don't know of a better way to start our last campaign trip in the great State of New York than with this tremendous rally in Syracuse, and we thank you for coming out as you have.",0,rep,1960,TRUE,FALSE,0,1860_0,74
1874,"One: has America been standing still? Do we have to get her going again? Well, the answer, my friends, is not to listen to me, not to listen to my opponent, but to listen to your own common sense and look around you at the development in the state of Washington--look around you at the development in this community. America has had the greatest progress in the last seven and a half years of any period in our history--and we're proud of that progress.",0,rep,1960,TRUE,FALSE,8,1874_8,84
986,"I have a note here from a member of my staff. I want to read it to you: """"Dear Governor: You must realize that your audience at Berkeley will be the most enlightened one you will encounter in your whole campaign... probably in your entire career. You must face it: you will be talking up to them.""""",0,dem,1952,TRUE,FALSE,0,986_0,57
1451,"Governor and Mrs. Rosellini, Senator Jackson, fellow Democrats in the state of Washington: I am grateful for a generous introduction from a distinguished governor of a great Northwestern state, who, I am confident, will be returned as governor in the November election, Governor Rosellini. And I am delighted to be in this state with my friend and colleague who has joined me in this great effort in this campaign as chairman of the national Democratic party--your friend and senator, """"Scoop"""" Jackson. In the last four days I have taken this campaign to five states, stretching from the oldest part of the United States, the state of Maine, into the newest and the last frontier, the state of Alaska. And in that campaign, in those states, I have found a common impulse facing the American people in 1960, and that is their desire for action. They want this country to begin to move again here at home, to meet the tremendous problems that we face here in this state and in the country, and they want us moving again abroad in order to stem the Communist advance. I believe that the American people will elect a president to act. I believe that the crises of the 1960s will compel the next president to act. And I believe that if this country is to endure and prevail, that it must start moving again.",0,dem,1960,TRUE,TRUE,0,1451_0,231
2616,"Chairman Ray Durkin, County Executive Peter Shapiro, Senator Bradley, Congressman Rodino, Joe Minish and Mrs. Minish, Bob Roe, Mr. Speaker, Governor Brendan Byrne: It's a shame for me to come here and interfere with the thing that all politicians like most of all, and that is to have his home folks give a testimonial banquet to him before the funeral services are called. Brendan, alive and well, knows how much you think of him. And I know that although his relationships have not always been perfectly harmonious with Essex County, this was your chance to show what you think of one of the greatest governors that this nation has ever seen. I'm glad to be part of it.",0,dem,1980,TRUE,FALSE,0,2616_0,118
1486,"This is an important election. This is an important election--in many ways as important as any in this century--and I think that the Democratic party and the Liberal party here in New York, and those who believe in progress all over the United States, should be associated with us in this great effort. The reason that Woodrow Wilson and Franklin Roosevelt and Harry Truman and Adlai Stevenson had influence abroad--and the United States in their time had it--was because they moved this country here at home, because they stood for something here in the United States: of expanding the benefits of our society to our own people, and the people around the world looked to us as a symbol of hope. ",0,dem,1960,TRUE,FALSE,10,1486_10,121
3285,"There are many other things your vote will decide on Tuesday: whether we continue and finish the job of putting 100,000 police on the street; whether we continue to try to protect our children from the dangers of guns and gangs and drugs and tobacco by supporting the Safe and Drug-Free Schools Act; by supporting the 100,000 police; by supporting the first administration ever to say we have got to stop the tobacco companies from marketing and selling cigarettes to children illegally. You will decide. You will decide whether we continue to move people from welfare to work, not only by passing the law which I signed which requires able-bodied people to move from a welfare check to a paycheck in two years, but which acknowledges that you cannot require people to take work if the work isn't there. We've got to create those jobs for the people to have. We have a strategy to do it. You will decide.",0,dem,1996,TRUE,FALSE,29,3285_29,160
953,"Mr. Mayor and my friends of Newport: I think the mayor made such a fine campaign speech that I am going to ask him to come along with me for the next month. I understood he said this was the first time in some forty years a candidate for president ever visited northern Kentucky, and I just suspect candidates for president heretofore have no idea what they missed. I have had such a warm and cordial reception this morning, on such a beautiful autumn day in this lovely Ohio valley, I feel like I would like to spend the rest of the campaign right here.",0,dem,1952,TRUE,FALSE,0,953_0,105
2614,"Governor Hugh Carey, Mayor Tom Ryan, Mayor Jim Griffin, County Chairman Larry Kirwin, my good friends from northern and eastern New York: How many of you believe we're going to whip the Republicans next Tuesday? I've come here to form with you a partnership during these next few days to give the Democrats a tremendous victory, which this nation needs and which our people earned. There are a lot of cities that I could have been visiting today during these last few moments before the election, but I said to myself, """"I would rather be in Rochester."""" You voted for me in 1976. You voted for me this year in the primary, and I want you to keep up that great tradition on November the 4th, okay?",0,dem,1980,TRUE,FALSE,0,2614_0,127
